song	link	album	lyrics
Big Love	https://www.allthelyrics.com/lyrics/roxette/big_love-lyrics-511495.html	-	"Beautiful things
Are comin' my way
Beautiful things
I want them to stay
But after a while
My beautiful things
Don't seem beautiful at allTerrible things
Like when you wake up
And all of your dreams
Seem to crack up
Like things you have done
Like breakin' my heart
For you it don't seem
Terrible at allIs there someone I can talk to?
Someone on the line?
Does anybody want to hear
What's on my mind'Beautiful things
Like leaves on a tree
Beautiful things
The sky and the sea
Since you've been gone
No beautiful things
Seem beautiful to meIs there someone I can talk to?
Someone out there on the line?
Does anybody want to hear
What's on my mind'Make the grass grow in the garden
When the rain is passin' by
Does anybody want to know
What's on my mind?"
Bla Bla Bla Bla (You Broke My Heart)	https://www.allthelyrics.com/lyrics/roxette/bla_bla_bla_bla_you_broke_my_heart-lyrics-511491.html	-	"You promised me it would last forever
You said there's no way it could die
Everything you ever told me
Was a bunch of lies
Hey, I'm on the back of the outside
You know that's not where I belong, no
Every truth, evrything I believed in
Has turned out wrong
It's all bla bla bla bla bla
You broke my heart so many times
A lot of bla bla bla bla bla
You broke my heart
It's all clear when you scratch on the surface
Going deeper deeper down
All I wanted was to make you happy
But baby what's that sound?
But baby what's that sound?
It's all bla bla bla bla bla
You broke my heart so many times
A lot of bla bla bla bla bla
You broke my heart
You broke my heart
You broke my heart
All you ever cared for was to make you stronger
No-one I have  known has looked so weak, oh yeah
It's all bla bla bla bla bla
You broke my heart so many times
A lot of bla bla bla bla bla
A lot of bla bla bla bla bla
You broke my heart so many times
A lot of bla bla bla bla bla
you broke my heart
You broke my heart
You broke my heart
You broke my heart
You broke my heart so many times
From album ""The Pop Hits""(2003)"
Bored	https://www.allthelyrics.com/lyrics/roxette/bored-lyrics-511490.html	-	"la la la la la
im so bored
im bored so im singing
la la la la la
i tried 2 take ma boredom away
by taking drugs
and gettin pissed eveyday
but it didnt work
la la la la la
im so bored
im bored so im singing
la la la la la
no im depressed and im still bored]
whish i didnt have to go to work
whish i didnt fuk up ma life
wish i didnt get stabbed with a knife
la la la la la
im so bored
im bored so im singing
la la la la la
i wish i could sing
then this song would sound good
i dont care
i'll sing any way
la la la la la
im so bored
im bored so im singing
la la la la lala la la la la
im so bored
im bored so im singing
la la la la la
la la la la la
if i carry on this way soon i will be dead
soon i'll be dead"
Breathe	https://www.allthelyrics.com/lyrics/roxette/breathe-lyrics-511489.html	the ballads hits	"I've  gotta come down
I've been awake for far too long
My eyes look torn
They were so strong
I wore the crown
I wrote the song
Now it's fadin'
My heart was open
Like a window to a summer breeze
I breathed ( breathe) your love
I filled my lungs and veins
And I breathed ( breathe) your love
Until I fetl the pain
And like rain (breathe) it sslipped away
I tried to find out
What love was really all about
Behind the curtain waits the sky
It's rare I feel enough to cry
I'm grying up inside
My life was open
Like a window to a summer breeze
I breathed (breathe) I breathed your love
I filled my lungs and veins
And I breathed (breathe) I breathed your love
Until I met the pain and like rain (breathe) it slipped away
Just like a little rain
I breathed (breathe) I breathed your love
And nothing stayed the same
Yes, I breathed (breathe) I breathed your love
And filled my heart in vain
Cos like rain (breathe) it slipped away, oh yeah
Just like rain it swept away
Breathe your love, I breathed your love
And nothind stayed the same
Breathe your love, I breathed your love
Just like a little rain it slipped away
Oh I breathed
Fron album ""The Ballad Hits""(2002)"
Bringing Me Down To My Knees	https://www.allthelyrics.com/lyrics/roxette/bringing_me_down_to_my_knees-lyrics-15062.html	Room Service	"Been thinking about you
Without even trying, I've done it
There's something about you
I can't put my finger on it
Monday was fine and I was on a high
I'm begging you please to ease, allow your feelings to show, oh oh
You're bringing me down to my kneesw cos I love you so
If your love is strong I want to be sure about it
Oh is it all wrong to go on talking about it?
Oh you thrilled me
I should be alright but Friday I died when you killed me
You're bringing me down to my knees, oh oh
Love me forever or baby, just let it go, oh oh
Monday was fine, yea the hours went by like a summer breeze
But way down the line you might make up your mind and it's time to freeze
You're bringing me down to my knees
I've been thinking about you"
Call Of The Wild	https://www.allthelyrics.com/lyrics/roxette/call_of_the_wild-lyrics-14963.html	Pearls Of Passion	"I know her, and every notion I get from her I wear inside me.
I know her, all of the broken leaves of love she leaves behind.
Oh - don't you hide away from the rain.
Oh - can you tell me the name of this game?
I got to get thru to you.
Behind the door, another wall, a lonely cry a call of the wild.
A dancing daze, an empty face, a crystal high a call of the wild.
And there is something that sweeps the dark, a lover's dart,
the call of a broken heart.
Wrapped in the night, behind these eyes, oh hear the cry,
a call of the wild.
I know her and in my mind I dream of her, how she aches without me.
I know her and every heart is a lonely hunter when she walks by.
Oh - can you read the hurt in my eyes?
Oh - don't you leave without saying goodbye.
I got to get thru to you.
Behind the door, another wall..."
Chances	https://www.allthelyrics.com/lyrics/roxette/chances-lyrics-57109.html	Look Sharp!	"Hear my call,
here and everywhere
I've been walking the streets in despair.
One more fire turns a shade of grey,
one more tear is lost in the rain.
And I say that I love you.
I say that I need you.
Baby I leave you a sign of desire.
No shadow will haunt you,
no heart will desert you,
no one will hurt you,
no space or no time.
Got to got you got to got to
take your chances on me,
like the river will lead
the water to the sea,
take on me,
take your chances on me.
Don't ever let it be.
Don't ever let it be.
There's a night
when you close your eyes
around a dream
that shines like the sun.
Everyone knows it's beautiful,
tell me why you want to dream it alone.
And I say that I love you,
I say that I need you,
baby I leave you
the lines in my palm.
No darkness will get you,
no heart will desert you,
nothing can hurt you
or do you any harm.
Got to..."
Church Of Your Heart	https://www.allthelyrics.com/lyrics/roxette/church_of_your_heart-lyrics-14994.html	Joyride	"Can't we leave the world outside
Just for a while? Just for a while?
Spend some time, you and I
Under this bright glorious sky
It's been so long since I first saw you
But I still love that smile in your eyes
Yes it's true, right from the start
I believed in the church of your heart
Yes it's you, that make me part of
And I believe in the church of your heart
Step inside, lay yourself down
Just for a while, rest for a while
I can hear a thundering sound
Beating inside when you're around
It's been so long since I first met you
Since we made love, you know how time flies
Yes it's true, right from the start
I believed in the church of your heart
Yes it's you that make me be part of
And I believe in the church of your heart
In the church of your heart
Yes it's true, right from the start
I believed in the church of your heart
Yes it's you that make me be part of
And I believe in the church of your heart
Pretty baby it's true, right from the start
I believed in the church of your heart
Yes it's you that make me be part of
And I believe in the church of your heart
In the church of your heart"
Cinnamon Street	https://www.allthelyrics.com/lyrics/roxette/cinnamon_street-lyrics-15006.html	Tourism	"Growing up on Cinnamon Street
Everywhere you look there are lots of people to meet
It´s seven o´clock,the breakfast treat
now the schoolbus is here,hurry up and grab a seat
all the dreams are tiny ones,another just has just begun on Cinnamon Street.
There was a boy on Cinnamon Street
the same age as me,we shared the curiosity
he won my heart cos he could play guitar
well he promised me heaven at once and later all the stars
but it all remained the same cos things can never change on Cinnamon Street.
I can hear my heartbeat the very first time we made love
life was a lazy rest in the sun
later we went dancing,staying up all night long
playing all our favourite songs,Cinnamon songs
na na na na...
I say goodbye to Cinnamon Street
springtime is here and the air is so dry and sweet
I walk in a cloud,the smell of cinnamon bread
it´s in my blood since the day I was born ´til I wake up-dead
and the sun is smiling gently,a funny shade of red-Cinnamon Street.
I still feel my heartbeat the very first time we made love
life was a lazy day in the sun
later we went dancing hanging out all night long
singing all our favourite songs,cinnamon songs:
na na na na na..."
Come Back	https://www.allthelyrics.com/lyrics/roxette/come_back-lyrics-511480.html	Tourism	"Can't we leave the world outside just for a while? Just for a while? And
spend some time, you and
I, under this bright glorious sky / It's been so long since I fist saw
you but I still love the smile in
your eyes. Yes it's true, right from the start, I believed in the church
of your heart / Step inside, lay
yourself down just for a while, rest for a while. I can hear a
thundering sound beating inside when
you're around / It's been so long since I first met you, since we made
love, you know how time
flies. Yes it's true, right from the start, I believed in the church of
your heart. Yes it's you that made
me be part of and believe in the church of your heart. In the church of
your heart."
Come Back (Before You Leave)	https://www.allthelyrics.com/lyrics/roxette/come_back_before_you_leave-lyrics-15011.html	Tourism	"Never looked back on a love affair
I never spent minutes in history it made me sad,it made me so sad
and in no time no time at all a change has begun and the name is You
I feel strange,you´ve made my life strange.
Cos baby when you get close to me
I say there´s a certain chemistry.
Come back before you leave
i haven´t got room for a broken heart
Come back before you leave
you shouldn´t go at all,you shouldn´t go at all.
so many years and so many nights
I still can recall oh the way that you move when you dance,
do you want to dance?
we´ve had our habits and attitudes,
you make me remember the power when everything´s right,
please stay the night.
Cos baby when you get close to me
there´ssomething about you I really need.
CHORUS
Babe,come back before you leave,
I´ll be the air for you when you breathe,
i´ll be the rising sun.
Close the door,let´s make love,all God´s angels sing above
into the rising sun.
CHORUS"
Como La Lluvia En El Cristal	https://www.allthelyrics.com/lyrics/roxette/como_la_lluvia_en_el_cristal-lyrics-511479.html	Balads En Espanol	"Never looked back on a love affair.
I never spent minutes on history,
it made me sad, it made me so sad.
And in no time no time at all
a change has begun and the name is you,
I feel strange, you've made my life strange.
Cos baby when you get close to me
I say there's a certain chemistry
Come back before you leave.
I haven't got room for a broken heart.
Come back before you leave.
You shouldn't go at all,
you shouldn't go at all
So many years and so many nights,
I still can recall oh the way that you move when you dance,
do you want to dance?
We've had our habits and attitudes,
you make me remember the power when everything's right,
please stay the night.
Cos baby when you get close to me
there's something about you I really need
Come back before you leave...
Babe, come back before you leave,
I'll be the air for you when you breathe,
I'll be the raising sun.
Close the door, let's make love,
all God's angels sing above into the rising sun."
Como La Lluvia En El Cristal (Watercolours In The Rain)	https://www.allthelyrics.com/lyrics/roxette/como_la_lluvia_en_el_cristal_watercolours_in_the_rain-lyrics-15037.html	Balads En Espanol	"Tantas emociones
sin vivir.
Tanto desamor,
aciui no entro nunca el sol
Cu ntas ilusiones
intimas
sin compensaciones.
Corazon como te pones.
Pase por la vida
sin pisar,
sin amor.
La gota perdida
que se va,
qua se va,
ya no est .
Corno la lluvia en el cristal.
Cu ntas veces he sufrido,
soildad.
Cu ntas veces he caldo
por confesar la verdad.
He dado tanto amor
Mm, tanta pasion,
como loca por la vida
sin control, sin salida.
Pase por la vida...
Corno la lluvia en el cristal.
Corno la lluvia en el cristal."
Cooper	https://www.allthelyrics.com/lyrics/roxette/cooper-lyrics-15053.html	Have A Nice Day	"Cooper went out late last night
I heard the slam from her door
Foggy ways, November daze
All the white wolves were smiling
Cooper went out walkin' the clouds
She left everything in a mess
""Shut your mouth when you talk to me""
Her words were always so small
And there's a sound from the telephone
When can I say she's coming home?
Leave me the number you're dialing from
And may I ask who's calling?
May I ask who's calling?
Cooper went out, 3 o'clock sharp
I heard the bells from the church
Someone said they saw a car
Picking her up by the stations
Cooper went out and that's all there is
I'm just no one from next door
Everything will be alright
When all the flowers have cried
Then there's a voice on the telephone
When can I say she's coming home?
Leave me the number you're dialing from
And may I ask who's callin'? (Who's calling?)
May I ask who's calling? (Who's calling?)
May I ask who's calling?"
Crash! Boom! Bang!	https://www.allthelyrics.com/lyrics/roxette/crash_boom_bang-lyrics-15016.html	Crash! Boom! Bang!	"My Papa told me to stay out of trouble
When you've found your man, make sure he's for real! .
I've learned that nothing really lasts forever
I sleep with the scars I wear that won't heal
They won't heal.
Cos every time I seem to fall in love
Crash! Boom! Bang!
I find the heart but then I hit the wall
Crash! Boom! Bang!
That's the call, that's the game and the pain stays the same.
I'm walking down this empty road to nowhere
I pass by the houses and blocks I once knew.
My Mama told me not to mess with sorrow
But I always did, and Lord, I still do
I'm still breaking the rules
I kick it up
I kick it down.
Cos every time I seem to fall in love
Crash! Boom! Bang!
I find the heart but then I hit the wall
Crash! Boom! Bang!
That's my real middle-name
It has always been the same
That's the call, that's the game and the pain stays the same.
I still feel the heat
Slowly fallin' from the sky
And the taste of the kissing
Shattered by rain
Comin' tumblin' from behind
And the wild holy war.
I kick it up
I kick it down
And every time I seem to fall in love
Crash! Boom! Bang!
I find the roses dying on the floor
Crash! Boom! Bang!
That's the tall, that's the game and the pain stays the same
That's my real middle-name
It has always been the same.
Oh Yea Oh Yea Oh Yea Uh-huh
Been the same, been the same
It has always been the same."
Crash! Boom! Bang! (Crash! Boom! Bang!)	https://www.allthelyrics.com/lyrics/roxette/crash_boom_bang_crash_boom_bang-lyrics-15031.html	Balads En Espanol	"Mi propio padre qua me conocia
no se equivoco,
dudaba da mi.
Mi madre siempre todo lo sabia
No doy m s da no, no doy m s de si
soy asi.
Cada vez que me enamoro yo...
Crash! Boom! Bangi
Siento algo como vertigo.
Crash! Boom! Bang!
Soy un tren un misil.
Voy a cien, voy a mil.
Mi corazon me ha superdemostrado
que pierdo el controi en la intimidad.
Qua soy capaz de
dar mi amor privado
a quel que me da sus ganas de amar.
Me dejo llevar.
Cada vez qua me enamoro yo..
Crashi Boom! Bangi
Siento algo como vertigo...
Crash! Boom! Bangi
Yo no se ni quien soy.
Nada pido, todo doy.
Soy asi, natural.
Vaya bien o fatal.
Me dejo llevar
por la piel
por instinto.
Puedo morir
por amor, sin solucion.
Cada vez qua me enamoro yo..
Crash! Boom! Bangi ...
Oh, yeah... Oh, yeah...
Soy asi: Crash! Boom! Bang!"
Crazy About You	https://www.allthelyrics.com/lyrics/roxette/crazy_about_you-lyrics-15069.html	Room Service	"Ooooo...
I'm crazy about you
I'll give you all my love
Yes I'm crazy about you
Night and day, day and night
I'll be your heart's salvation
Hey baby, let's stay together
Let's make it now and forever
I want to show it and shout it
and tell the whole world about it
I thought it never could happen
I thought you never would see me
You run a lovin' locomotive
You make my needs very primitive
The more I get, the more I want from you, of your affection
When you're around, I'm in control, I feel a complete connection
Hello, hello
I'm so crazy about you, you know... baby
Hello, hello, hello
Yes I'm crazy, so crazy about you
C'mon close your eyes, honey, trust me!
I want to enjoy your body
I want to take you much higher
and play the game of desire
Well I can't hide
I'm getting hungry for a bite
I'm blinded by this obsession
I keep dancing like your possession
I'll wrap my legs all around you I'll show you total devotion
No need to talk Love will speak to you with sweet emotions
Hello, hello
I'm so crazy about you, you know...baby
Hello, hello, hello
Yes I'm crazy, so crazy about you"
Crush On You	https://www.allthelyrics.com/lyrics/roxette/crush_on_you-lyrics-15042.html	Have A Nice Day	"I'm a zombie in the moonlight
I'm sleepin' when it's daylight
I really should be alright
But I'm feelin' kinda uptight
I'm messin' with a neighbour
Who killed my amp and Fender
He looked to sweet and tender
It's hard to tell his gender
Got coffee on the paper
My dog's an alligator
I want you now and later
I got a crush got a crush on you
Got a crush got a crush on you
I'm rentin' the wrong movie
I'm laughin' at the wrong guy
I'm drivin' on the wrong side
My brain is gettin' cock-eyed
The flag is never chequered
Can't find my F-beat records
God, give a little lovin'
The money's in the oven
Got dead flies in my scotch with ice
My talents always vaporize
I want your bird of paradise
I got a crush got a crush on you
Got a crush got a crush on you
Crush! Crush! We got a good thing goin' on
Crush! Crush! Such a good thing goin' on
I'm freezin' in the summer
I'm sweatin' in the winter
No middle in the centre
No colours in the printer
No treatment at the pharmacy
No lessons learned from history
No future in the factory
No meaning in the poetry
No changin' in the weather
No Elvis in the leather
I want you now or never
I got a crush got a crush on you
Got a crush got a crush on you"
Cry	https://www.allthelyrics.com/lyrics/roxette/cry-lyrics-57110.html	Look Sharp!	"(words & music: per gessle)
Published by jimmy fun music
I left and wrote this song cos my life looked so shattered
I thank the lord I'm still strong like before
I picked myself up from the floor and tried
I tried just a little bit harder, oh yea
If someone wants you to bleed and it feels like your're dying
Don't make the movers you don't need, don't cry, just say ba-ba-bye-bye and try, try
Try just a little bit harder, you'll survive
Try just a little bit harder, go ahead and try
Mondays and rainy days were in my pocket
I don't want to send them on to you
Bring them to you"
Cuanto Lo Siento	https://www.allthelyrics.com/lyrics/roxette/cuanto_lo_siento-lyrics-511463.html	Balads En Espanol	"written by: Marie Fredriksson & Per Gessle
Living here without you is not an easy way of life.  I spend my time without you, I try to
make it all worthwhile.  Standing in a rainfall coming down from the sky.
Why should I cry over you?  Why should I cry cry cry over you?
I keep on thinking about you.  I've got no private pride to hide.  I've built my world around
you like a call without reply.  My love has lost direction, she's got the sun in her eyes.
Why should I cry...
Hearing your footsteps, loud on my stairs (a-walking...)--living without you.  Feeling the
sweet sweet smell of love in the air (I can feel it...)--living without you.  Kissing the face
that I see everywhere but I'm living without you, living without.
Why should I cry cry cry over you?
Oh, hearing your footsteps, loud on my stairs (a-walking...)--living without you.  Kissing
the face that I see everywhere but
I'm living without you, I'm living without.
Cry cry cry over you?  Why should I cry..."
Cuanto Lo Siento (I'm Sorry)	https://www.allthelyrics.com/lyrics/roxette/cuanto_lo_siento_im_sorry-lyrics-15034.html	Balads En Espanol	"Nos vimos los dos,
que sucedio.
Todo perfecto, todo correcto.
Un beso tu, un beso yo.
Dos prometidos
desconocidos.
Oh!
Cuanto lo siento, te quiero, si.
Cuanto lo siento, me voy de aqui.
Cuanto lo siento por ti, por mi,
si...
Perdoname
debo seguir
porque mi vida
es una huida.
Te quiero una vez
y nada m s.
Es mi destino,
piedra y camino.
Oh!
Cuanto lo siento, te quiero, si.
Cuanto lo siento, me voy de aqui.
Cuanto lo siento por ti, por mi.
Oh si...
Yo
no quiero pensar
prefiero vivir.
Hay que seguir, seguir, seguir
Pide perdon
vete ce aqui
Sigue el camino ce tu corazon
Oh!
Cuanto lo siento,..."
Dance Away	https://www.allthelyrics.com/lyrics/roxette/dance_away-lyrics-57111.html	Look Sharp!	"There's a hidden meaning
in everything he says,
every close encounter,
every kiss, every caress.
Even the truth has got that bitter taste of a lie.
Well, I can read his lips but
I can't read his mind.
I can see him dance away now
oh oh - oh oh oh.
He was one of the kind
that seems so hard to find.
There's a change of weather, now
he leaves me far behind.
That I don't matter to him
came as such a surprise.
Well, I can read his lips,
I thought I read his eyes.
And I can see him..."
Dancing On The Night-wire	https://www.allthelyrics.com/lyrics/roxette/dancing_on_the_nightwire-lyrics-511642.html	-	"Oooooh---oooooohOooooh---ooooooh
Night trainNight train
Taking us down
To the heat
To the beat
In the deep of the night
Night train
Running right on time
Going down , down , down
In the deep of the night
Oooooooooh--oooooooh
Dancing on the night-wire
Dancing on the night-wire		Repeat
People meet
Get wild in the street
In the heat
To the beat
In the deep of the night
And that's the way
We communicate
Going down , down , down
In the deep of the night
CHORUSCHORUS
Night train
Taking us down
Going round and around
In the deep of the night
CHORUSCHORUS
Oooooooh--oooooooh
Crawling on the night-wire
Crawling on the night-wire
Oooooooh--oooooooh
Moving on the night-wire
Moving on the night-wire
Etc"
Dangerous	https://www.allthelyrics.com/lyrics/roxette/dangerous-lyrics-14978.html	Look Sharp!	"You pack your bag.
You take control.
You're moving into my heart
and into my soul.
Get out of my way!
Get out of my sight!
I won't be walking on thin
ice to get through the night.
Hey, where's your work?
What's your game?
I know your business
but I don't know your name...
Hold on tight,
you know she's a little bit dangerous.
She's got what it takes to make ends meet
the eyes of a lover that hit like heat.
You know she's a little bit dangerous.
You turn around,
so hot and dry.
You're hiding under a halo,
your mouth is alive.
Get out of my way!
Get out of my sight!
I'm not attracted to go-go deeper tonight.
Hey, what's your word?
What's your game?
I know your business
but I don't know your name...
Hold on tight..."
