song	link	album	lyrics
Farewell Angelina	https://www.allthelyrics.com/lyrics/bob_dylan/farewell_angelina-lyrics-67156.html	The Bootleg Series Volumes 1-3	"Farewell Angelina
The bells of the crown
Are being stolen by bandits
I must follow the sound
The triangle tingles
And the trumpet play slow
Farewell Angelina
The sky is on fire
And I must go.
There's no need for anger
There's no need for blame
There's nothing to prove
Ev'rything's still the same
Just a table standing empty
By the edge of the sea
Farewell Angelina
The sky is trembling
And I must leave.
The jacks and queens
Have forsaked the courtyard
Fifty-two gypsies
Now file past the guards
In the space where the deuce
And the ace once ran wild
Farewell Angelina
The sky is folding
I'll see you in a while.
See the cross-eyed pirates sitting
Perched in the sun
Shooting tin cans
With a sawed-off shotgun
And the neighbors they clap
And they cheer with each blast
Farewell Angelina
The sky's changing color
And I must leave fast.
King Kong, little elves
On the rooftoops they dance
Valentino-type tangos
While the make-up man's hands
Shut the eyes of the dead
Not to embarrass anyone
Farewell Angelina
The sky is embarrassed
And I must be gone.
The machine guns are roaring
The puppets heave rocks
The fiends nail time bombs
To the hands of the clocks
Call me any name you like
I will never deny it
Farewell Angelina
The sky is erupting
I must go where it's quiet."
Father Of Night	https://www.allthelyrics.com/lyrics/bob_dylan/father_of_night-lyrics-8931.html	New Morning	"Father of night, Father of day
Father who takes the darkness away
Father who teacheth the birds to fly
Builder of rainbows up in the sky
Father of loneliness and pain
Father of love and Father of rain.
Father of day, Father of night
Father of black, Father of white
Father who built the mountains so high
Who shapeth the cloud there up in the sky
Father of time and Father of dreams
Father who turneth the river and stream.
Father of grain, Father of wheat
Father of cold and Father of heat
Father of air and Father of trees
Who dwells in our hearts and our memories
Father of minutes, Father of days
Father of whom we most solemnly praise."
Fixin' To Die	https://www.allthelyrics.com/lyrics/bob_dylan/fixin_to_die-lyrics-407708.html	Bob Dylan	"(First releaseBooker T. Washington (Bukka) White)
Feeling funny in my mind, Lord,
I believe I'm fixing to die
Feeling funny in my mind, Lord
I believe I'm fixing to die
Well, I don't mind dying
But I hate to leave my children crying
Well, I look over yonder to that burying ground
Look over yonder to that burying ground
Sure seems lonesome, Lord, when the sun goes down
Feeling funny in my eyes, Lord,
I believe I'm fixing to die, fixing to die
Feeling funny in my eyes, Lord
I believe I'm fixing to die
Well, I don't mind dying but
I hate to leave my children crying
There's a black smoke rising, Lord
It's rising up above my head, up above my head
It's rising up above my head, up above my head
And tell Jesus make up my dying bed.
I'm walking kind of funny, Lord
I believe I'm fixing to die, fixing to die
Yes I'm walking kind of funny, Lord
I believe I'm fixing to die
Fixing to die, fixing to die
Well, I don't mind dying
But I hate to leave my children crying."
Fixin' To Die Blues	https://www.allthelyrics.com/lyrics/bob_dylan/fixin_to_die_blues-lyrics-8803.html	Bob Dylan	"Feeling funny in my mind, Lord,
I believe I'm fixing to die, fixing to die
Feeling funny in my mind, Lord
I believe I'm fixing to die
Well, I don't mind dying
But I hate to leave my children crying
Well, I look over yonder to that burying ground
Look over yonder to that burying ground
Sure seems lonesome, Lord, when the sun goes down
Feeling funny in my eyes, Lord,
I believe I'm fixing to die, fixing to die
Feeling funny in my eyes, Lord
I believe I'm fixing to die
Well, I don't mind dying but
I hate to leave my children crying
There's a black smoke rising, Lord
It's rising up above my head, up above my head
It's rising up above my head, up above my head
And tell Jesus make up my dying bed.
I'm walking kind of funny, Lord
I believe I'm fixing to die, fixing to die
Yes I'm walking kind of funny, Lord
I believe I'm fixing to die
Fixing to die, fixing to die
Well, I don't mind dying
But I hate to leave my children crying."
Floater	https://www.allthelyrics.com/lyrics/bob_dylan/floater-lyrics-9119.html	Love And Theft	"Down over the window
From the dazzling sunlit rays
through the back alleys, through the blinds
another one of them endless days
Honey bees are buzzing
leaves begin to stir
I'm in love with my second cousin
I tell myself I could be happy forever with her
I keep listening for footsteps
but I ain't never hearing any
from the boat, I fish for bullheads
I catch a lot, sometimes too many
A summer breeze is blowin'
a squall is setting in
sometimes it's just plain stupid
to get into any kind of wind
Well the old men 'round here
sometimes they get on bad terms
with the younger men,
old, young, age don't carry weight
it doesn't matter in the end
One of the boss' hangers-on
Sometimes comes to call
At times you least expect
Tryin' to bully you, strongarm you,
inspire you with fear
It has the opposite effect
There's a new grove of trees on the outskirts of town
the old one is long gone
10 foot, 2 foot, 6 across
Burns with the bark still on
They say times are hard
if you don't believe it you can follow your nose
it don't bother me, times are hard anywhere
we'll just have to see how it goes
My old man, he's like some feudal lord
he's got more lives than a cat
I've never seen him quarrel with my mother even once
things come alive or they fall flat
You can smell the pine wood burnin'
you can hear the school bell ring
got to get up near the teacher, if you can
if you wanna learn anything
Romeo, he said to Juliet, you got a poor complexion
it don't give you an appearance or a youthful touch
Juliet said back to Romeo,
why don't you just shove off,
if it bothers you so much
They got outta here any way they could
Cold rain can give you the shivers
they went down the Ohio, the Cumberland, the Tennessee,
all the rest of them rebel rivers
If you ever try to interfere with me
or cross my path again,
you do so at the peril of your life
I'm not quite as cool, or forgiving as I sound
I've seen enough heartache and strife
My grandfather was a duck trapper,
he could do it with just dragnets and ropes (?)
my grandmother could sew new dresses out of old cloth,
I don't know if they had any dreams or hopes.
I had 'em once, though I suppose
To go along with all the ring dancing,
Christmas carols and all the Christmas eves
I left all my dreams and hopes
buried under tobacco leaves
Not always easy kicking someone up
got to wait awhile, it can be an unpleasant task
sometimes somebody wants you to give something up
And tears or not, it's too much to ask"
Floater (Too Much To Ask)	https://www.allthelyrics.com/lyrics/bob_dylan/floater_too_much_to_ask-lyrics-360346.html	Oh Mercy	"Words and music by Bob Dylan
Down over the window
From the dazzling sunlit place
Through the back alleys, through the blinds
Another one of the Memphis days
Honey bees are buzzing
Leaves begin to stir
I'm in love with my second cousin
I tell myself I could be happy forever with her
I keep listening for footsteps
But I ain't never hearing any
From the boat, I fish for bullheads
I catch a lot, sometimes too many
A summer breeze is blowin'
A squall is setting in
Sometimes it's just plain stupid
To get into any kind of wind
Well the old men 'round here
Sometimes they get on bad terms
With the younger men,
Old, young, age don't carry weight
It doesn't matter in the end
One of the boss' hangers-on
Sometimes comes to call
At times you least expect
Tryin' to bully you, strongarm you,
Inspire you with fear
It has the opposite effect
There's a new grove of trees on the outskirts of town
The other one is long gone
10 foot, 2 foot, 6 across
Burns with the bark still on
They say times are hard
If you don't believe it you can follow your nose
It don't bother me, times are hard anywhere
We'll just have to see how it goes
My old man, he's like some feudal lord
He's got more lives than a cat
I've never seen him quarrel with my mother even once
Things come alive or they fall flat
You can smell the pine wood burnin'
You can hear the school bell ring
Got to get up near the teacher, if you can
If you wanna learn anything
Romeo, he said to Juliet, you got a poor complexion
That don't give your appearance a very youthful touch
Juliet said back to Romeo,
Why don't you just shove off,
If it bothers you so much
They all got outta here any way they could
Cold rain can give you the shivers
They went down the Ohio, the Cumberland, the Tennessee,
All the rest of them rebel rivers
If you ever try to interfere with me
Or cross my path again,
You do so at the peril of your life
I'm not quite as cool, or forgiving as I sound
I've seen enough heartache and strife
My grandfather was a duck trapper,
He could do it with just dragnets and ropes
My grandmother could sew new dresses out of old cloth,
I don't know if they had any dreams or hopes
I had 'em once, though I suppose
To go along with all the ring dancing,
Christmas carols and all the Christmas eves
I left all my dreams and hopes
Buried under tobacco leaves
Not always easy kicking someone out
Got to wait awhile, it can be an unpleasant task
Sometimes somebody wants you to give something up
And tears or not, it's too much to ask"
Folsom Prison Blues	https://www.allthelyrics.com/lyrics/bob_dylan/folsom_prison_blues-lyrics-519967.html	-	"I hear that train a-rolling, it's a-rolling round the bend
I ain't seen the sunshine since I don't know when
I'm stucked in Folsom Prison and time keeps dragging on
And I hear that whistle blowing all down to San Antone
When I was just a baby my mamma told me: son
Always be a good boy, don't ever play with guns
But I shot a man in Reno just to watch him die
When I hear that train a-pulling I hang my head and cry
I bet there's rich folks in their fancy shining cars
They're probably drinking coffee and smoking big cigars
But I know I had it coming, I know I can't be free
But I keep on keep a-moving, well that's what tortures me
If they'd free me from this prison, if that railroad train was mine
You bet I moved it on a little further down the line
Far from Folsom Prison that's where I long to stay
And I'd let that lonesome whistle blow my blues away"
Foot Of Pride	https://www.allthelyrics.com/lyrics/bob_dylan/foot_of_pride-lyrics-67184.html	The Bootleg Series Volumes 1-3	"Like the lion tears the flesh off of a man
So can a woman who passes herself off as a male
They sang  Danny Boy  at his funeral and the Lord's Prayer
Preacher talking 'bout Christ betrayed
It's like the earth just opened and swallowed him up
He reached too high, was thrown back to the ground
You know what they say about bein' nice to the right people on the way up
Sooner or later you gonna meet them comin' down
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back
Hear ya got a brother named James, don't forget faces or names
Sunken cheeks and his blood is mixed
He looked straight into the sun and said revenge is mine
But he drinks, and drinks can be fixed
Sing me one more song, about ya love me to the moon and the stranger
And your fall by the sword love affair with Erroll Flynn
in these times of compassion when conformity's in fashion
Say one more stupid thing to me before the final nail is driven in.
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back
There's a retired businessman named Red, cast down from heaven and he's out of his head
He feeds off of everyone that he can touch
He said he only deals in cash or sells tickets to a plane crash
He's not somebody that you play around with much
Miss Delilah is his, a Philistine is what she is
She'll do wondrous works with your fate
Feed you coconut bread, spice buns in your bed
If you don't mind sleepin' with your head face down in a grave.
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back
Well they'll choose a man for you to meet tonight
You'll play the fool and learn how to walk through doors
How to enter into the gates of paradise
No, how to carry a burden too heavy to be yours
Yeah, from the stage they'll be tryin' to get water outta rocks
A whore will pass the hat, collect a hundred grand and say thanks
They like to take all this money from sin, build big universities to study in
Sing  Amazing Grace  all the way to the Swiss banks
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back
They got some beautiful people out there, man
They can be a terror to your mind and show you how to hold your tongue
They got mystery written all over their forehead
They kill babies in the crib and say only the good die young
They don't believe in mercy
Judgment on them is something that you'll never see
They can exalt you up or bring you down main route
Turn you into anything that they want you to be
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back
Yes, I guess I loved him too
I can still see him in my mind climbin' that hill
Did he make it to the top, well he probably did and dropped
Struck down by the strength of the will
Ain't nothin' left here partner, just the dust of a plague that has left this whole town afraid
From now on, this'll be where you're from
Let the dead bury the dead. Your time will come
Let hot iron blow as he raised the shade
Well, there ain't no goin' back when your foot of pride come down
Ain't no goin' back"
Forever Young	https://www.allthelyrics.com/lyrics/bob_dylan/forever_young-lyrics-8946.html	Planet Waves	"How many roads must a man walk down,
before you call him a man?
How many seas must a white dove fly,
before she sleeps in the sand?
And how many times must a cannon ball fly,
before they're forever banned?
The answer my friend is blowing in the wind,
the answer is blowing in the wind.
How many years can a mountain exist,
before it is washed to the sea?
How many years can some people exist,
before they're allowed to be free?
And how many times can a man turn his head,
and pretend that he just doesn't see?
The answer my friend is blowing in the wind,
the answer is blowing in the wind.
How many times must a man look up,
before he sees the sky?
And how many ears must one man have,
before he can hear people cry ?
And how many deaths will it take till we know,
that too many people have died?
The answer my friend is blowing in the wind,
the answer is blowing in the wind.
The answer my friend is blowing in the wind,
the answer is blowing in the wind.
(Fading out)"
Forever Young (The Real Words)	https://www.allthelyrics.com/lyrics/bob_dylan/forever_young_the_real_words-lyrics-886044.html	Planet Waves	"may god bless and keep you allways
may your wishes all come true
may you allways do for others
and let others do for you
may you build a latter to the stars
and climb on every rung
may you stayyyyy forever young
forever young forever young
may you stay forever young
may you grow up to be richous
may you grow up to be true
may you allways know the truth and see the lights surrounding you
may you allways be couragous
stand upright and be strong
may you stay forever young
forever young forever young
may you stay forever young
may your hands allways be busy
may your feet allways be swift
may you have a strong foundation when the winds of change shift
may your heart allways be joyfull
may your song allways be sung
may you stay forever young
forever young forever young
may you stay forever young"
Frankie & Albert	https://www.allthelyrics.com/lyrics/bob_dylan/frankie_albert-lyrics-9080.html	Good As I Been To You	"1. frankie was a good girl.
Everybody knows.
For albert's new suite of clothes.
He was her man but he done her wrong.
2. albert said, ""i'm leaving you.
Won't be gone for long.
Don't wait for me.
A-worry about me when I'm gone.""
He was her man but he done her wrong.
3. frankie went down to the corner saloon.
Get a bucket of beer.
Said to the bartender.
""has my lovin? man been here? ""
He was her man but he done her wrong.
Instrumental
4. ""well, I ain't gonna tell you no stories.
I ain't gonna tell you no lies.
I saw albert an hour ago.
With a gal named alice bly.""
He was her man but he done her wrong.
5. frankie went down to 12th street.
Lookin? up through the window high.
She saw her albert there.
Lovein? up alice bly.
He was her man but he done her wrong.
Instrumental
6. frankie pulled out a pistol.
Pulled out a forty-four.
Gun went off a rootie-toot-toot
And albert fell on the floor.
He was her man but he done her wrong.
7. frankie got down upon her knees.
Took albert into her lap.
Started to hug and kiss him.
But there was no bringin? him back.
He was her man but he done her wrong.
Instrumental
8. ""gimme a thousand policemen.
Throw me into a cell.
I shot my albert dead.
And now I'm goin' to hell.
He was her man but he done me wrong.""
9. judge said to the jury.
""plain as a thing can be.
A woman shot her lover down.
Murder in the second degree.""
He was her man but he done her wrong.
Instrumental
10. frankie went to the scaffold.
Calm as a girl could be.
Turned her eyes up towards the heavens.
Said, ""nearer, my god, to thee.""
He was her man but he done her wrong."
Freight Train Blues	https://www.allthelyrics.com/lyrics/bob_dylan/freight_train_blues-lyrics-8809.html	Bob Dylan	"I was born in Dixie in a boomer shed
Just a little shanty by the railroad track
Freight train was it taught me how to cry
The holler of the driver was my lullaby
I got the freight train blues
Oh Lord mama, I got them in the bottom of my rambling shoes
And when the whistle blows I gotta go baby, don't you know
Well, it looks like I'm never gonna lose the freight train blues.
Well, my daddy was a fireman and my mama-ha
She was the only daugther of an enginer
My sweetheart was a brakeman and it ain't no joke
Seems a waste to get a good man broke
I got the freight train blues
Oh Lord mama, I got them in the bottom of my rambling shoes
And when the whistle blows I gotta go mama, don't you know
Well, it looks like I'm never gonna lose the freight train blues.
Well, the only thing that makes me laugh again
Is a southbound whistle on a southbound train
Every place I wanna go I never can go
Because you know I got the freight train blues
Oh Lord mama, I got them in the bottom of my rambling shoes."
Froggie Went A Courtin'	https://www.allthelyrics.com/lyrics/bob_dylan/froggie_went_a_courtin-lyrics-9092.html	Good As I Been To You	"Frog went a-courtin' and he did ride, uh-huh
Frog went a-courtin' and he did ride, uh-huh
Frog went a-courtin' and he did ride
With a sword and a pistol by his side, uh-huh.
Well he rode right up to Miss Mousey's door, uh-huh
He rode right up to Miss Mousey's door, uh-huh
He rode right up to Miss Mousey's door
Gave three loud raps and a very big roar, uh-huh.
Said, ""Miss Mouse, are you within ?"" uh-huh
Said he, ""Miss Mouse, are you within ?"" uh-huh
Said, ""Miss Mouse, are you within ?""
""Yes, kind sir, I sit and spin,"" uh-huh.
He took Miss Mousey on his knee, uh-huh
Took Miss Mousey on his knee, uh-huh
Took Miss Mousey on his knee
Said, ""Miss Mousey, will you marry me ?"" uh-huh.
""Without my uncle Rat's consent, uh-huh
Without my uncle Rat's consent, uh-huh
Without my uncle Rat's consent
I wouldn't marry the president, uh-huh"".
Uncle Rat laughed and he shook his fat sides, uh-huh
Uncle Rat laughed and he shook his fat sides, uh-huh
Uncle Rat laughed and he shook his fat sides
To think his niece would be a bride, uh-huh.
Uncle rat went runnin' downtown, uh-huh
Uncle rat went runnin' downtown, uh-huh
Uncle rat went runnin' downtown
To buy his niece a wedding gown, uh-huh.
Where shall the wedding supper be ? uh-huh
Where shall the wedding supper be ? uh-huh
Where shall the wedding supper be ?
Way down yonder in a hollow tree, uh-huh.
What should the wedding supper be ? uh-huh
What should the wedding supper be ? uh-huh
What should the wedding supper be ?
Fried mosquito in a black-eyed pea, uh-huh.
Well, first to come in was a flyin' moth, uh-huh.
First to come in was a flyin' moth, uh-huh.
First to come in was a flyin' moth
She laid out the table cloth, uh-huh.
Next to come in was a juney bug, uh-huh
Next to come in was a juney bug, uh-huh
Next to come in was a juney bug
She brought the water jug, uh-huh.
Next to come in was a bumbley bee, uh-huh
Next to come in was a bumbley bee, uh-huh
Next to come in was a bumbley bee
Sat mosquito on his knee, uh-huh.
Next to come in was a broken black flea, uh-huh
Next to come in was a broken black flea, uh-huh
Next to come in was a broken black flea
Danced a jig with the bumbley bee, uh-huh.
Next to come in was Mrs. Cow, uh-huh
Next to come in was Mrs. Cow, uh-huh
Next to come in was Mrs. Cow
She tried to dance but she didn't know how, uh-huh.
Next to come in was a little black tick, uh-huh
Next to come in was a little black tick, uh-huh
Next to come in was a little black tick
She ate so much she made us sick, uh-huh.
Next to come in was a big black snake, uh-huh
Next to come in was a big black snake, uh-huh
Next to come in was a big black snake
Ate up all of the wedding cake, uh-huh.
Next to come in was the old gray cat, uh-huh
Next to come in was the old gray cat, uh-huh
Next to come in was the old gray cat
Swallowed the mouse and ate up the rat, uh-huh.Mr.
Frog went a-hoppin' up over the brook, uh-huh
Mr. Frog went a-hoppin' up over the brook, uh-huh
Mr. Frog went a-hoppin' up over the brook
A lily-whit duck come and swallowed him up, uh-huh.
A little piece of cornbread layin' on a shelf, uh-huh
A little piece of cornbread layin' on a shelf, uh-huh
A little piece of cornbread layin' on a shelf
If you want any more, you can sing it yourself, uh-huh."
From A Buick 6	https://www.allthelyrics.com/lyrics/bob_dylan/from_a_buick_6-lyrics-8859.html	Highway 61 Revisited	"I got this graveyard woman, you know she keeps my kid
But my soulful mama, you know she keeps me hid
She's a junkyard angel and she always gives me bred
Well, if I go down dyin' you know she bound to put a blanket on my bed.
Well, when the pipeline gets broken and I'm lost on the river bridge
I'm cracked up on the highway and on the water's edge
She comes down the thruway ready to sew me up with thread
Well, if I go down dyin' you know she bound to put a blanket on my bed.
Well, she don't make me nervous, she don't talk too much
She walks like Bo Diddley and she don't need no crutch
She keeps this four-ten all loaded with lead
Well, if I go down dyin' you know she bound to put a blanket on my bed.
Well, you know I need a steam shovel mama to keep away the dead
I need a dump truck baby to unload my head
She brings me everything and more, and just like I said
Well, if I go down dyin' you know she bound to put a blanket on my bed."
Gates Of Eden	https://www.allthelyrics.com/lyrics/bob_dylan/gates_of_eden-lyrics-8853.html	Bringing All Back Home	"BLACK DIAMOND BAY
(Music by Bob Dylan, Words by Bob Dylan and Jacques Levy)
1975, 1976 Ram's Horn Music
Up on the white veranda
She wears a necktie and a Panama hat.
Her passport shows a face
From another time and place
She looks nothin' like that.
And all the remnants of her recent past
Are scattered in the wild wind.
She walks across the marble floor
Where a voice from the gambling room is callin' her to come on in.
She smiles, walks the other way
As the last ship sails and the moon fades away
From Black Diamond Bay.
As the mornin' light breaks open, the Greek comes down
And he asks for a rope and a pen that will write.
""Pardon, monsieur,"" the desk clerk says,
Carefully removes his fez,
""Am I hearin' you right?""
And as the yellow fog is liftin'
The Greek is quickly headin' for the second floor.
She passes him on the spiral staircase
Thinkin' he's the Soviet Ambassador,
She starts to speak, but he walks away
As the storm clouds rise and the palm branches sway
On Black Diamond Bay.
A soldier sits beneath the fan
Doin' business with a tiny man who sells him a ring.
Lightning strikes, the lights blow out.
The desk clerk wakes and begins to shout,
""Can you see anything?""
Then the Greek appears on the second floor
In his bare feet with a rope around his neck,
While a loser in the gambling room lights up a candle,
Says, ""Open up another deck.""
But the dealer says, ""Attendez-vous, s'il vous plalt,'
As the rain beats down and the cranes fly away
From Black Diamond Bay.
The desk clerk heard the woman laugh
As he looked around the aftermath and the soldier got tough.
He tried to grab the woman's hand,
Said, ""Here's a ring, it cost a grand.""
She said, ""That ain't enough.""
Then she ran upstairs to pack her bags
While a horse-drawn taxi waited at the curb.
She passed the door that the Greek had locked,
Where a handwritten sign read, ""Do Not Disturb.""
She knocked upon it anyway
As the sun went down and the music did play
On Black Diamond Bay.
""I've got to talk to someone quick!""
But the Greek said, ""Go away,"" and he kicked the chair to the floor.
He hung there from the chandelier.
She cried, ""Help, there's danger near
Please open up the door!""
Then the volcano erupted
And the lava flowed down from the mountain high above.
The soldier and the tiny man were crouched in the corner
Thinking of forbidden love.
But the desk clerk said, ""It happens every day,""
As the stars fell down and the fields burned away
On Black Diamond Bay.
As the island slowly sank
The loser finally broke the bank in the gambling room.
The dealer said, ""It's too late now.
You can take your money, but I don't know how
You'll spend it in the tomb.""
The tiny man bit the soldier's ear
As the floor caved in and the boiler in the basement blew,
While she's out on the balcony, where a stranger tells her,
""My darling, je vous aime beaucoup.""
She sheds a tear and then begins to pray
As the fire burns on and the smoke drifts away
From Black Diamond Bay.
I was sittin' home alone one night in L.A.,
Watchin' old Cronkite on the seven o'clock news.
It seems there was an earthquake that
Left nothin' but a Panama hat
And a pair of old Greek shoes.
Didn't seem like much was happenin',
So I turned it off and went to grab another beer.
Seems like every time you turn around
There's another hard-luck story that you're gonna hear
And there's really nothin' anyone can say
And I never did plan to go anyway
To Black Diamond Bay."
George Jackson	https://www.allthelyrics.com/lyrics/bob_dylan/george_jackson-lyrics-67206.html	Love And Theft	"You may be an ambassador to England or France,
You may like to gamble, you might like to dance,
You may be the heavyweight champion of the world,
You may be a socialite with a long string of
pearls
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
You might be a rock 'n' roll addict prancing on
the stage, You might have drugs at your command,
women in a cage, You may be a business man or
some high degree thief, They may call you Doctor
or they may call you Chief
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
You may be a state trooper, you might be a young
Turk, You may be the head of some big TV network,
You may be rich or poor, you may be blind or
lame, You may be living in another country under
another name
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
You may be a construction worker working on a
home, You may be living in a mansion or you might
live in a dome, You might own guns and you might
even own tanks, You might be somebody's landlord,
you might even own banks
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
You may be a preacher with your spiritual pride,
You may be a city councilman taking bribes on the
side, You may be workin' in a barbershop, you may
know how to cut hair, You may be somebody's
mistress, may be somebody's heir
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
Might like to wear cotton, might like to wear
silk, Might like to drink whiskey, might like to
drink milk, You might like to eat caviar, you
might like to eat bread, You may be sleeping on
the floor, sleeping in a king-sized bed
But you're gonna have to serve somebody, yes
indeed You're gonna have to serve somebody, Well,
it may be the devil or it may be the Lord But
you're gonna have to serve somebody.
You may call me Terry, you may call me Timmy, You
may call me Bobby, you may call me Zimmy, You may
call me R.J., you may call me Ray, You may call
me anything but no matter what you say
You're gonna have to serve somebody, yes indeed
You're gonna have to serve somebody. Well, it may
be the devil or it may be the Lord But you're
gonna have to serve somebody."
Get Your Rocks Off!	https://www.allthelyrics.com/lyrics/bob_dylan/get_your_rocks_off-lyrics-67225.html	Love And Theft	"You know, there's two ol' maids layin' in the bed,
One picked herself up an' the other one, she said:
""Get your rocks off!
Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off-a me! (Get 'em off!)""
Well, you know, there late one night up on Blueberry Hill,
One man turned to the other man and said, with a blood-curdlin' chill, he said:
""Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off-a me! (Get 'em off!)""
Well, you know, we was layin' down around Mink Muscle Creek,
One man said to the other man, he began to speak, he said:
""Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off-a me! (Get 'em off!)""
Well, you know, we was cruisin' down the highway in a Greyhound bus.
All kinds-a children in the side road, they was hollerin' at us, sayin':
""Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off! (Get 'em off!)
Get your rocks off-a me!"""
Girl Of The North Country	https://www.allthelyrics.com/lyrics/bob_dylan/girl_of_the_north_country-lyrics-8813.html	The Freewheelin' Bob Dylan	"If you're traveling in the north country fair
Where the winds hit heavy on the borderline
Remember me to one who lives there
For she was once a true love of mine.
Well, if you go when the snowflakes storm
When the rivers freeze and summer ends
Please see for me if she's wearing a coat so warm
To keep her from the howlin' winds.
Please see from me if her hair hanging down
If it curls and flows all down her breast
Please see from me if her hair hanging down
That's the way I remember her best.
Well, if you're traveling in the north country fair
Where the winds hit heavy on the borderline
Please say hello to one who lives there
She once was a true love of mine.
If you're travelin' in the north country fair
Where the winds hit heavy on the borderline
Remember me to one who lives there
She once was a true love of mine."
Go 'way Little Boy	https://www.allthelyrics.com/lyrics/bob_dylan/go_way_little_boy-lyrics-67204.html	Love And Theft	"Go 'way little boy
I'm not for you
Go back to her
Where you'll be more secure
She knows you better than I do
Go 'way little boy
I'm not for you
Go 'way little boy
You're making me sad
I don't wanna to see you bleed
She's the one that you need
You'll never miss what you ain't never had
Go 'way little boy
You're making me sad
Go 'way little boy
It's much too late
Walk back out the door
Don't wanna see you here no more
You're making it hard for me to concentrate
Go 'way little boy
It's much too late
Can't you hear your mama callin'
Don't you recognize her voice
I think you'd better heed her warning
While you still have the choice
Go 'way little boy
You're much too late
Your future's lookin' bright
Don't throw it away tonight
It's getting hard for me to look you in the eye
Go 'way little boy
Can't you see that you're makin' me cry"
God Knows	https://www.allthelyrics.com/lyrics/bob_dylan/god_knows-lyrics-9077.html	Under The Red Sky	"God knows you ain't pretty
God knows it's true
God knows there ain't anybody ever gonna take the place of you.
God knows it's a struggle
God knows it's a crime
God knows there gonna be no more water but fire next time.
God don't call it treason
God don't call it wrong
You're supposed to last a season
But its so strong for so long.
God knows it's fragile
God knows everything
God knows it could snap apart right now just like putting scissors to a string.
God knows it's terrifying
God sees it all unfold
There's a million reasons for you to be crying
You've been so bold and so cold.
God knows you when you see it
God knows you've got to weep
God knows the secrets of your heart
He'll tell them to you when you're asleep.
God knows there's a river
God knows how to make a flow
God knows you ain't gonna be taking nothing with you when you go.
God knows there's a purpose
God knows there's a chance
God knows you can raise above the darkest hour of every circumstance.
God knows there's a heaven
God knows it's out of sight
God knows we can get all the way from here today
if we gonna walk a million miles by candlelight."
Goin' To Acapulco	https://www.allthelyrics.com/lyrics/bob_dylan/goin_to_acapulco-lyrics-8963.html	The Basement Tapes	"I'm going down to Rose Marie's
She never does me wrong
She puts it to me plain as day
And gives it to me for a song.
It's a wicked life but what the hell
The stars ain't fallin' down.
I'm standing outside the Taj Mahal
I don't see no one around.
Goin' to Acapulco
Goin' on the run
Goin' down to see fat gut
Goin' to have some fun.
Yeah
Goin' to have some fun.
Now, whenever I get up
And I ain't got what I see
I just make it down to Rose Marie's
Bout a quarter after three.
There are worse ways of getting there
And I ain't complainin' none
If the clouds don't drop and the train
don't stop
I'm bound to meet the sun.
Goin' to Acapulco
Goin' on the run
Goin' down to see some girl
Goin' to have some fun.
Yeah
Goin' to have some fun.
Now, if someone offers me a joke,
I just say no thanks
I try to tell it like it is
And keep away from pranks.
Well, sometime you know when the well
breaks down
I just go on pump it some.
Rose Marie, she likes to go to big places
And just sit there waitin' for me to come.
Goin' to Acapulco
Goin' on the run
Goin' down to see some girl
Goin' to have some fun.
Yeah
Goin' to have some fun."
Going, Going, Gone	https://www.allthelyrics.com/lyrics/bob_dylan/going_going_gone-lyrics-8942.html	Planet Waves	"I've just reached a place
Where the willow don't bend
There's not much more to be said
It's the top of the end
I am going
I am going
I am gone.
I am closing the book
On the pages and the text
And I don't really care
Of what happens next
I am just going
I am going
I am gone.
I been hanging on threads
I been playing it straight
Now I've just got to cut loose
Before it gets late
So I am going
I am going
I am gone.
Grandma said, ""Boy, go and follow your heart
And you'll be fine at the end of the line
All that's gold doesn't shine
Don't you and your own true love ever part""
I been walking the road
I been living on the edge
Now I've just got to go
Before I get to the ledge
So I am going
I am just going
I am gone."
