song	link	album	lyrics
Bring It Back Home	https://www.allthelyrics.com/lyrics/guns_n_roses/bring_it_back_home-lyrics-28124.html	Album: Chinese Democracy	"Sweet little lady, don't you get crazy.
Bring it back home to me.
Woman little standing, dreaming to forget him.
Bring it back home to me.
When Why wonder
Brown-eyed stunner, come on,
Bring it home to me.
Kiss a little, fishing for your lover,
Won't you bring it down home to me.
See a sky lit on fire, seen the dog in here.
She lift her lips, with a passion, in the third degree.
See a dirty old lady, with a schoolgirl's grin
Break a back for the daddy all, when she does her thing.
You can see the love, like check an ounce for pain,
Darling won't you wanna;
Sorry to resent, you said; gimme back,
Keep your teeth
Never wanna hold you,
Never wanna kiss you,
I bet she's taking away from me.
Never will repeat it, or never reprimand it,
Will you bring it back home to me.
Take care before my baby,
When your baby gives it up for free.
She just puts around, being lazy,
But since she brings her lover to me.
Don't need nothing to save me, say for a piece of your luxury.
Like the doorfoot, you'll never gage it.
I'll tell you just how it's gonna be.
I call your lover in the morning,
When you have your cup of tea.
You never give me your warning,
So you better give her right up for me.
Guess who's coming over, on your thinks;
That's such a surprise.
If you're saying you never known her,
Honey, you better open your eyes.
Look out.
See a real long fire, she's the dog in here.
She lift her lips, with a passion, in the third degree.
See a dirty old lady, with a schoolgirl's grin.
Break a back for her daddy, when she does her thing.
Can't take care before my baby,
When your baby gives it up for free.
She just gets around being lazy,
Until she brings her loving to me.
I don't need nothing to save me,
Say for a piece of your luxury.
Lock the door, but you'll never gage me.
I tell you just how it's gonna be.
I call your lover in the morning,
When you have your cup of tea.
You never give me a warning,
So get yourself a letter from me.
Ohhhh, where're you going, tell me; who're you to see
I've been sleeping on your doorstep,
Baby, won't you bring it back home to me.
Get me something for my jealous mind,
You don't get something for free.
You just bring it down home to me.
Ha-Ha-Ha"
Buick Makane	https://www.allthelyrics.com/lyrics/guns_n_roses/buick_makane-lyrics-28099.html	Album: The Spaghetti Incident?	"Buick
Buick
Buick Mackane will ya
Buick Mackane will ya be my girl
Oh, be my girl
Rainy lady
Queen of the rock will ya
Queen of the rock will ya
Help me roll
Help me roll
[spoken]
See my soul
Sire, sire
You're just a sexual goddess
You're just a sexual goddess
Be my plane
Oh, in the rain
Buick
Buick
Buick Mackane will ya
Buick Mackane will ya be my girl
Oh, be my girl
I said I know what to do
I'm gonna
*****
*****
*****
***** you
***** you
I said I know what to do
I'm gonna
*****
*****
*****
***** you
***** you
I said I know what to do
I'm gonna
*****
*****
*****
***** you
***** you"
Cat's In The Cradle	https://www.allthelyrics.com/lyrics/guns_n_roses/cats_in_the_cradle-lyrics-161917.html	-	"A child arrived just the other day
He came to the world in the usual way
But there were planes to catch,
and bills to pay
He learned to walk while I was away,
and he was
Talkin' 'fore I knew it,
and as he grew, he said:
I'm gonna be like you, dad,
You know I'm gonna be like you
And the cat's in the cradle, and the silver spoon
Little boy blue and the man on the moon
When you comin' home, son,
I don't know when
But we'll have a good time then, dad
You know we'll have a good time then.
My son turned ten just the other day,
he said
Thanks for the ball, dad,
come on let's play
Can you teach me to throw,
I said not today,
I got a lot to do,
he said that's okay
And he walked away but his smile never dimmed,
he said
I'm gonna be like him, yeah
You know I'm gonna be like him.
And the cat's in the cradle, and the silver spoon
Little boy blue and the man on the moon
When you comin' home, son,
I don't know when
But we'll have a good time then
You know we'll have a good time then.
Well he came from college just the other day
So much like a man I just had to say
Son I'm proud of you,
can we sit for a while?
He shook his head, and said, with a smile
What I'd really like, dad,
is to borrow the car keys
See ya later, can I have them please?
And the cat's in the cradle,
and the silver spoon
Little boy blue and the man on the moon
When you comin' home, son,
I don't know when
But we'll have a good time then, dad
You know we'll have a good time then.
I've long since retired,
my son's moved away
I called him up just the other day.
I said, I'd like to see you,
if you don't mind, he said
I'd love to, dad,
if I could find the time.
You see my new job's a hassle and the kids got the flu
But it's been sure nice talkin' to you, yeah
Sure nice talkin' to you.
And as I hung up the phone it occured to me,
He'd grown up just like me, yeah.
My boy was just like me.
And the cat's in the cradle,
and the silver spoon
Little boy blue and the man on the moon
When you comin' home, son,
I don't know when
But we'll have a good time then, dad
You know we'll have a good time then."
Cats In The Cradle & The Silver Spoon	https://www.allthelyrics.com/lyrics/guns_n_roses/cats_in_the_cradle_the_silver_spoon-lyrics-1127265.html	Album: Singles	"My child arrived just the other day
Came to the world in the usual way
But there were planes to catch and bills to pay
He learned to walk while I was away
He was talkin' 'fore I knew it
And as he grew he said,
'I'm gonna be like you, Dad,
You know I'm gonna be like you.'
Chorus
And the cat's in the cradle and the silver spoon,
Little boy blue and the man 'n the moon.
'When you comin' home?'
'Son, I don't know when. We'll get together then.
You know we'll have a good time then.'
Well, my son turned ten just the other day.
He said, 'Thanks for the ball, Dad. Come on, let's play.
Could you teach me to throw?'
I said, 'Not today. I got a lot to do.'
He said, 'That's okay.' And he walked away and he smiled and he said,
'You know, I'm gonna be like him, yeah.
You know I'm gonna be like him.'
Chorus
Well, he came from college just the other day,
So much like a man I just had to say,
'I'm proud of you. Could you sit for a while?'
He shook his head and he said with a smile,
'What I'd really like, Dad, is to borrow the car keys.
See you later. Can I have them please ?'
Chorus
I've long since retired, my son's moved away.
I called him up just the other day.
'I'd like to see you, if you don't mind.'
He said, 'I'd love to, Dad, if I could finnnnd the time.
You see my new job's a hassle and the kids have the flu,
But it's sure nice talkin' to you, Dad.
It's been sure nice talkin' to you.'
And as I hung up the phone it occurred to me,
He'd grown up just like me.
My boy was just like me.
Chorus"
Chinese Democracy	https://www.allthelyrics.com/lyrics/guns_n_roses/chinese_democracy-lyrics-28109.html	Album: Chinese Democracy	"It don't really matter
You'll find out for yourself
No it don't really matter
You're gonna leave these thing to
Somebody else
If they missionaries
Real time visionaries
Sitting in a Chinese stew
To view my dis-infatu-ation
I know that I'm a classic case
Watch my disenchanted face
Blame it on the Falun Gong*
They've seen the end and you can't hold on now
Cause it would take a lot more hate than you
To stop the fascination
Even with an iron fist
Our baby got to rule the nation
But all I got is precious time
It don't really matter
You're gonna find out for yourself
No it don't really matter
So you can hear now from
Somebody else
Cause it would take a lot more time than you
I've got more masturbation
Even with your iron fist
Our baby got to rule the nation but all I got is
Precious time
Our baby got to rule the nation but all I got is
Precious time
It don't really matter
Gonna keep it to myself
No it don't really matter
So you can hear it now from
Somebody else
You think you got it all locked up inside
And if you beat them all up they'll die
Then you'll walk them home for the cells
Then now you'll dig for your road back to hell
And with your  makes you stop
As if your eyes were their eyes you can tell
In your lack of time"
Civil War	https://www.allthelyrics.com/lyrics/guns_n_roses/civil_war-lyrics-28079.html	Album: Use Your Illusion II	"""What we've got here is failure to communicate.
Some men you just can't reach...
So, you get what we had here last week,
which is the way he wants it!
Well, he gets it!
N' I don't like it any more than you men.""
Look at your young men fighting
Look at your women crying
Look at your young men dying
The way they've always done before
Look at the hate we're breeding
Look at the fear we're feeding
Look at the lives we're leading
The way we've always done before
My hands are tied
The billions shift from side to side
And the wars go on with brainwashed pride
For the love of God and our human rights
And all these things are swept aside
By bloody hands time can't deny
And are washed away by your genocide
And history hides the lies of our civil wars
D'you wear a black armband
When they shot the man
Who said ""Peace could last forever""
And in my first memories
They shot Kennedy
I went numb when I learned to see
So I never fell for Vietnam
We got the wall of D.C. to remind us all
That you can't trust freedom
When it's not in your hands
When everybody's fightin'
For their promised land
And
I don't need your civil war
It feeds the rich while it buries the poor
Your power hungry sellin' soldiers
In a human grocery store
Ain't that fresh
I don't need your civil war
Look at the shoes your filling
Look at the blood we're spilling
Look at the world we're killing
The way we've always done before
Look in the doubt we've wallowed
Look at the leaders we've followed
Look at the lies we've swallowed
And I don't want to hear no more
My hands are tied
For all I've seen has changed my mind
But still the wars go on as the years go by
With no love of God or human rights
'Cause all these dreams are swept aside
By bloody hands of the hypnotized
Who carry the cross of homicide
And history bears the scars of our civil wars
""We practice selective annihilation of mayors
And government officials
For example to create a vacuum
Then we fill that vacuum
As popular war advances
Peace is closer"" **
I don't need your civil war
It feeds the rich while it buries the poor
Your power hungry sellin' soldiers
In a human grocery store
Ain't that fresh
And I don't need your civil war
I don't need your civil war
I don't need your civil war
Your power hungry sellin' soldiers
In a human grocery store
Ain't that fresh
I don't need your civil war
I don't need one more war
I don't need one more war
Whaz so civil 'bout war anyway"
Coma	https://www.allthelyrics.com/lyrics/guns_n_roses/coma-lyrics-28078.html	Album: Use Your Illusion I	"Hey you caught me in a coma
And I don't think I wanna
Ever come back to this...world again
Kinda like it in a coma
'Cause no one's ever gonna
Oh, make me come back to this...
world again
Now I feel as if I'm floating away
I can't feel all the pressure
And I like it this way
But my body's callin'
My body's callin'
Won't ya come back to this...
world again
Suspended deep in a sea of black
I've got the light at the end
I've got the bones on the mast
Well I've gone sailin',
I've gone sailin'
I could leave so easily
While friends are calling back to me
I said they're
They're leaving it all up to me
When all I needed was clarity
And someone to tell me
WHAT THE ***** IS GOING ON
GODDAMN IT!
Slippin' farther an farther away
It's a miracle how long we can stay
In a world our minds created
In a world that's full of shit
HELP ME
HELP ME
HELP ME
HELP ME
BASTARD
Please understand me
I'm climbin' through the wreackage
Of all my twisted dreams
But this cheap investigation just
Can't stifle all my screams
And I'm waitin' at the crossroads
Waiting for you
Waiting for you
WHERE ARE YOU
No one's gonna bother me anymore
No one's gonna mess with my head no more
I can't understand what all the fightin's for
But it's so nice here down off the shore
I wish you could see this
'Cause there's nothing to see
It's peaceful here and it's fine with me
Not like the world where I used to live
I NEVER REALLY WANTED TO LIVE
ZAP HIM AGAIN
ZAP THE SON OF A ***** AGAIN
Ya live your life like it's a coma
So won't you tell me why we'd wanna
With all the reasons you give it's
It's kinda hard to believe
But who am I to tell you that I've
Seen any reason why you should stay
Matbe we'd be better off
Without you anyway
You got a one way ticket
On your last chance ride
Gotta one way ticket
To your suicide
Gotta one way ticket
An there's no way out alive
An all this crass communication
That has left you in the cold
Isn't much for consolation
When you feel so weak and old
But is home is where the heart is
Then there's stories to be told
No you don't need a doctor
No one else can heal your soul
Got your mind in submission
Got your life on the line
But nobody pulled the trigger
They just stepped aside
They be down by the water
While you watch 'em waving goodbye
They be callin' in the morning
They be hangin' on the phone
They be waiting for an answer
When you know nobody's home
And when the bell's stopped ringing
It was nobody's fault but your own
There were always ample warnings
There were always subtle signs
And you would have seen it comin'
But we gave you too much time
And when you said
That no one's listening
Why'd your best friend drop a dime
Sometimes we get so tired of waiting
For a way to spend our time
An ""It's so easy"" to be social
""It's so easy"" to be cool
Yeah it's easy to be hungry
When you ain't got shit to lose
And I wish that I could help you
With what you hope to find
But I'm still out here waiting
Watching reruns of my life
When you reach the point of breaking
Know it's gonna take some time
To heal the broken memories
That another man would need
Just to survive"
Come Together	https://www.allthelyrics.com/lyrics/guns_n_roses/come_together-lyrics-28127.html	Album: Chinese Democracy	"Here come 'ol flatttop
He come groovin' up slowly
He got ju ju eyball
He one holy roller
He got hair down to his knee
Got to be a joker he just do what he please
He wear no shoeshine
He got toejam football
He got monkey finger
He shoot Coca-Cola
He say I know you..you know me
One thing I can tell you is you've got to be free
Come together...right now
Over me
He Bag Production, he got
Walrus gumboot, he got
Ono sideboard, he one
Spinal cracker, he got
Feet...down below his knee
Hold you in his armchair you can feel his disease
Come together...right now
Over me
He rollercoaster, he got
Early warning, he got
Muddy Water, he one
Mojo filter, he say
One and one and one is three
Got to be good lookin' 'cause he's so hard to see
Come Together...right now
Over me
Come together...yeah
Come together...yeah
Come together...yeah
Come together...yeah"
Crash Diet	https://www.allthelyrics.com/lyrics/guns_n_roses/crash_diet-lyrics-28112.html	Album: Chinese Democracy	"Crash diet of reds'n'ludes
A shot of vitamin C and a bottle of booze
Too stupid to live with nothin' to lose
In your one track mind now
Where's that leave you
Drink'n'drive white lightning faster baby
Takin' your last ride
Now better be so careful or you'll be dead before you time
Sorry you took mother's car now
Tears in my eyes, baby please don't go
You bet (!) one too many, now one for the road
fresh outta detox, fresh from jail
Took your rehabilitation and you drove me to hell
Drink'n'drive white lightning faster
Takin' your last ride
Better be so careful or you'll be dead before your time
Sorry you took mohter's car now
Too soon, you thought ... !
Too late for the pressure and strain
Too bad for those who don't believe it
Ruby street still calls your name
[guitar solo]
Itchy trigger finger and the race to be alive
Smokin' a cig while you drink'n'drive
With no control in your life ahead
You're never gonna see if you wind up dead
Drink'n'drive white lightning faster
Takin' your last ride
Better be so careful or you'll be dead before your time
Drink'n'drive white lightning baby
It's always on your mind
Push or pull your limits baby, do it one more time
Break it down
Break it down
Somethin's changin', somethin's breakin'
You gotta be a brother, 'coz ! your family
!.... Oh make it
Sweet mystery, Ooohhhh
If you don't care about yourself
Would you please leave me alive
Oooohhhh...
You gonna
You gonna drink'n'drive
Oooohhhhh, Yeeaaah!"
Dead Horse	https://www.allthelyrics.com/lyrics/guns_n_roses/dead_horse-lyrics-28077.html	Album: Use Your Illusion I	"Sick of this life
Not that you'd care
I'm not the only one with
whom these feelings I share
Nobody understands,
quite why we're here
We're searchin' for answers
That never appear
But maybe if I looked real hard I'd
I'd see your tryin' too
To understand this life,
That we're all goin' through
(Then when she said she was gonna like wreck my car...
I didn't know what to do)
Sometimes I feel like I'm beatin' a dead horse
An I don't know why you'd be bringin' me down
I'd like to think that our love's worth a tad more
It may sound funny but you'd think by now
I'd be smilin'
I guess some things never change
Never change
I met an old cowboy
I saw the look in his eyes
Somethin' tells me he's been here before
'Cause experience makes you wise
I was only a small child
When the thought first came to me
That I'm a son of a gun and the gun of a son
That brought back the devil in me
Sometimes I feel like I'm beatin' a dead horse
An I don't know why you'd be bringin' me down
I'd like to think that our love's worth a tad more
It may sound funny but you'd think by now
I'd be smilin'
I guess some things never change
Never change
I ain't quite what you'd call an old soul
Still wet behind the ears
I been around this track a couple o' times
But now the dust is startin' to clear
Oh yeah!!!
Sometimes I feel like I'm beatin' a dead horse
An I don't know why you'd be bringin' me down
I'd like to think that our love's worth a tad more
It may sound funny but you'd think by now
I'd be smilin'
Ooh yeah, I'd be smilin'
No way I'd be smilin'
Ooh smilin'"
Don't Cry	https://www.allthelyrics.com/lyrics/guns_n_roses/dont_cry-lyrics-28066.html	Album: Use Your Illusion I	"If we could see tomorrow what of your plans
No one can live in sorrow, ask all your friends
Times that you took in stride, they're back in demand
I was the one who's washing blood off your hands
Don't you cry tonight, I still love you baby, don't you cry tonight
Don't you cry tonight, there's a heaven above you baby
And don't you cry tonight
I know the things you wanted, they're not what you have
With all the people talkin', it's drivin' you mad
If I was standin' by you, how would you feel
Knowing your love's decided and all love is real
And don't you cry tonight, don't you cry tonight
Don't you cry tonight there's a heaven above you baby
And don't you cry tonight
I thought I could live in your world as years all went by
With all the voices I've heard something has died
And when you're in need of someone, my heart won't deny you
So many seem so lonely with no one left to cry to baby
And don't you cry tonight and don't you cry tonight
And don't you cry tonight, there's a heaven above you baby
And don't you cry, don't you ever cry, don't you cry tonight
Baby maybe someday, don't you cry, don't you ever cry
Don't you cry tonight"
Don't Cry (Alt. Lyrics)	https://www.allthelyrics.com/lyrics/guns_n_roses/dont_cry_alt_lyrics-lyrics-161921.html	Album: Live Era 1987-93 (Explicit)	"(Stradlin / Rose)
If we could see tomorrow
What of your plans
No one can live in sorrow
Ask all your friends
Times that you took in stride
They're back in demand
I was the one who's washing
Blood off your hands
Don't you cry tonight
I still love you baby
Don't you cry tonight
Don't you cry tonight
There's a heaven above you baby
And don't you cry tonight
I know the things you wanted
They're not what you have
With all the people talkin' it's drivin' you mad
If I was standin' by you how would you feel
Knowing your love's decided
And all love is real
An don't you cry tonight
Don't you cry tonight
Don't you cry tonight
There's a heaven above you baby
And don't you cry tonight
I thought I could live in your world
As years all went by
With all the voices I've heard
Something has died
And when you're in need of someone
My heart won't deny you
So many seem so lonely
With no one left to cry to baby
An don't you cry tonight
An don't you cry tonight
An don't you cry tonight
There's a heaven above you baby
And don't you cry
Don't you ever cry
Don't you cry tonight
Baby maybe someday
Don't you cry
Don't you ever cry
Don't you cry
Tonight"
