song	link	album	lyrics
Freestate	https://www.allthelyrics.com/lyrics/depeche_mode/freestate-lyrics-46539.html	Album: Disc 1	"I can hear your soul crying
Listen to your spirit sighing
I can feel your desperation
Emotional deprivation
Let yourself go
Let yourself go
Let your feelings show
Picking up the conversation
Deep in your imagination
Tune into the lonely voices
Talking of their only choices
Let yourself go
Let yourself go
Let your spirit grow
Step out of your cage
And onto the stage
It's time to start
Playing your part
Freedom awaits
Open the gates
Open your mind
Freedom's a state
I can taste the tears falling
The bitterness inside you calling
Yearning for a liberation
Emotional emancipation
Let yourself go
Let yourself go
Let your senses overflow
Step out of your cage
And onto the stage
It's time to start
Playing your part
Freedom awaits
Open the gates
Open your mind
Freedom's a state"
Get Right With Me	https://www.allthelyrics.com/lyrics/depeche_mode/get_right_with_me-lyrics-46525.html	Album: Ultra	"I will have faith in man
That is hard to understand
Show some humility
You have the ability
Get right with me
Friends, if you´ve lost your way
You will find it again some day
Come down from you pedestals
And open your mouths that´s all
Get Right with me
Life is such a short thing
Thats I cannot comprehend
But if this life were a
bought thing
There are ways I know
we´d mend
People, take my advice
Already told you once, once
or twice
Donn´t wast your energy
Making apologies
Get right with me"
Get The Balance Right	https://www.allthelyrics.com/lyrics/depeche_mode/get_the_balance_right-lyrics-127613.html	Album: People Are People	"There's more besides joyrides
Little
house in the countryside
Understand, learn to demand,
Compromise,
sometimes lie
Get the Balance right, get the balance
right
Be responsible, respectable,
Stable but
gullible
Concerned and caring, help the helpless
But always remain
ultimately selfish
Get the balance right, get the balance
right
You think you've got a hold of it
all
You haven't got a hold at all
When you reach the top, get ready to
drop
Prepare yourself for the fall, you're gonna fall
It's almost
predictable
Don't take this way, don't take that
way
Straight down the middle until next Thursday
Push to the left, back to
the right
Twist and turn 'til you've got it right
Get the balance right"
Gone	https://www.allthelyrics.com/lyrics/depeche_mode/gone-lyrics-440725.html	Album: Speak Spell	"So tired so soon
What happened to you
What happened to you
You got lost
Somewhere between
There and here
Somewhere between
So far so near
You got lost
Somewhere between
What happened to you
Someone has been removed
What happened to her
What happened to her
She got lost
Somewhere between
There and here
Somewhere between
So far so near
She got lost
Somewhere between
What happened to her
You used to be so young
Used to be so young
It was going to take so long
It had almost gone
What is his name
What is his name
What is his name
What is his name"
Goodnight Lovers	https://www.allthelyrics.com/lyrics/depeche_mode/goodnight_lovers-lyrics-33732.html	Album: Exciter	"Here, somewhere in the heart of me
There is still a part of me
That cares
And I'll, I'll still take the best you've got
Even though I'm sure it's not
The best for me
When you're born a lover
You're born to suffer
Like all soul sisters
And soul brothers
I, I can see the danger signs
They only help to underline
Your beauty
I'm not looking for an easy ride
True happiness cannot be tried
So easily
When you're born a lover
You're born to suffer
Like all soul sisters
And soul brothers
Like all soul sisters
And soul brothers
You can take your time
I'll be waiting in line
You don't even have to give me
The time of day
When you're born a lover
You're born to suffer
Like all soul sisters
And soul brothers
Like all soul sisters
And soul brothers"
Halo	https://www.allthelyrics.com/lyrics/depeche_mode/halo-lyrics-46515.html	Album: Songs Of Faith And Devotion - Live	"You wear guilt
Like shackles on your feet
Like a halo in reverse
I can feel
The discomfort in your seat
And in your head it's worse
There's a pain
A famine in your heart
An aching to be free
Can't you see
All love's luxuries
Are here for you and me
And when our worlds
They fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it
Bring your chains
Your lips of tragedy
And fall into my arms
And when our worlds
They fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it"
Happiest Girl	https://www.allthelyrics.com/lyrics/depeche_mode/happiest_girl-lyrics-46381.html	Album: A Broken Frame	"Happiest girl I ever knew
Happiest girl I ever knew
Wanted to feel the joy
Flow between our lips
Wanted to feel the joy
Flow between our hips
Happiest girl I ever knew
Why do you smile the smile you do
Happiest girl I ever knew
Wanted to feel the joy
Pass between our eyes
Wanted to feel the joy
Pass between our thighs
And I would have to pinch her
Just to see if she was real
Just to watch the smile fade away
And see the pain she'd feel
Wanted to feel her joy
Feel it deep within
Wanted to feel her joy
Penetrate my skin
Happiest girl I ever knew
Why do you smile the smile you do"
Here Is The House	https://www.allthelyrics.com/lyrics/depeche_mode/here_is_the_house-lyrics-46468.html	Album: Music For The Masses	"Here is the house
Where it all happened
Those tender moments
Under this roof
Body and soul come together
As we come closer together
And as it happens
It happens here
In this house
And I feel your warmth
And it feels like home
And there's someone
Calling on the telephone
Let's stay home
It's cold outside
And I have so much
To confide to you
With or without words
I'll confide everything
Here is the house
Where it all happened
Those tender moments
Under this roof
Body and soul come together
As we come closer together
And as it happens
It happens here
In this house
So we stay at home
And I'm by your side
And you know
What's going on inside
Inside my heart
Inside this house
And I just want to
Let it out for you
And I feel your warmth
And it feels like home
And I feel your warmth
And it feels like home
Here is the house
Where it all happened
Those tender moments
Under this roof
Body and soul come together
As we come closer together"
Higher Love	https://www.allthelyrics.com/lyrics/depeche_mode/higher_love-lyrics-46520.html	Album: Ultra	"I can taste more than feel
This burning inside is so real
I can almost lay my hands upon
The warm glow that lingers on
Moved, lifted higher
Moved, my soul's on fire
Moved, by a higher love
I surrender all control
To the desire that consumes me whole
And leads me by the hand to infinity
That lies in wait at the heart of me
Moved, lifted higher
Moved, my soul's on fire
Moved, by a higher love
Heaven bound on the wings of love
There's so much that you can rise above
Moved, lifted higher
Moved, moved, by a higher love
By a higher love
I surrender heart and soul
Sacrificed to a higher goal
Moved, moved by a higher love
By a higher love"
Hole To Feed	https://www.allthelyrics.com/lyrics/depeche_mode/hole_to_feed-lyrics-1306082.html	Album: Sounds Of The Universe	"We are here, we can love
We share something
I'm sure that you'll mean the world to me
When you get, what you need
It's no way of knowing
What you get is another hole to feed
Your name was the one that was always chosen
Your words and the kindness that set me free
Words can leave you broken inside
You'll have to decide
I'm hanging onto my pride
We are here, we can love
We share something
I'm sure that you'll mean the world to me
The shame as a hole that has kept us frozen
You open my eyes to the world I could believe
This world has left me broken inside
I'll have to decide
I'm hanging onto my pride
Words can leave you broken inside
You'll have to decide
I'm hanging onto my pride
We are here
This world can leave you broken inside
I'll have to decide
I'm hanging onto my pride
We are here, we can love
We share something
I'm sure that you'll mean the world to me
The shame as a hole that has kept us frozen
You open my eyes to the world I could believe"
Huckleberry	https://www.allthelyrics.com/lyrics/depeche_mode/huckleberry-lyrics-127621.html	-	"Just off of the two-lane where the school bus used to stop
Was a little wooden A-frame with a yellow tin roof top
One day it was raining on this world
She said 'have you ever really, really ever kissed a girl?'
Baby I'll be your Huckleberry, you don't have to double dare me
If the storm gets wild and scary count on me to be right there
You're so extra ordinary sweet like maraschino cherries
We'll grow up and we'll get married
I'm gonna be your Huckleberry
Later on that summer we went to the county fair
They had a brand new roller-coaster and everyone was scared
It was two bucks to experience the thrill
She said 'come on boy let's get in line, I'll ride it if you will'
Baby I'll be your Huckleberry, you don't have to double dare me
If the ride gets wild and scary count on me to be right there
You're so extra ordinary sweet like maraschino cherries
We'll grow up and we'll get married
I'm gonna be your Huckleberry
Snuck off on a slow dance at the junior/senior prom
Went lookin for some romance before I had to get her home
Steamin up the windows of my car
She said 'until I get my wedding ring boy we can't go that far'
Baby I'll be your Huckleberry, you don't have to double dare me
If the world gets wild and scary count on me to be right there
You're so extra ordinary sweet like maraschino cherries
We grew up and we got married
Now look at those three little Huckleberries"
I Am You	https://www.allthelyrics.com/lyrics/depeche_mode/i_am_you-lyrics-33731.html	Album: Exciter	"You have bound my heart with subtle chains
So much pleasure that it feels like pain
So entwined now that we can't shake free
I am you and you are me
No escaping from the mess we're in
So much pleasure that it must be sin
I must live with this reality
I am yours eternally
There's no turning back
We're in this trap
No denying the facts
No, no, no
No excuses to give
I'm the one you're with
We've no alternative
No, no, no
Dark obsession in the name of love
This addiction that we're both part of
Leads us deeper into mystery
Keeps us craving endlessly
Strange compulsions that I can't control
Pure possession of my heart and soul
I must live with this reality
I am you and you are me
I am you and you are me
I am you and you are me
I am you and you are me
There's no turning back
We're in this trap
No denying the facts
No, no, no
No excuses to give
I'm the one you're with
We've no alternative
No, no, no"
I Feel Loved	https://www.allthelyrics.com/lyrics/depeche_mode/i_feel_loved-lyrics-33729.html	Album: Exciter	"It's the dark night of my soul
And temptation's taking hold
But through the pain and the suffering
Through the heartache and trembling
I feel loved
I feel loved
As the darkness closes in
In my head I hear whispering
Questioning and beckoning
But I'm not taken in
I feel loved
I feel loved
From the depths of my emptiness
Comes a feeling of inner bliss
I feel wanted, I feel desired
I can feel my soul on fire
I feel loved
I feel loved"
I Feel You	https://www.allthelyrics.com/lyrics/depeche_mode/i_feel_you-lyrics-46535.html	Album: The Singles 86>98	"I feel you
Your sun it shines
I feel you
Within my mind
You take me there
You take me where
The kingdom comes
You take me to
And lead me through Babylon
This is the morning of our love
It's just the dawning of our love
I feel you
Your heart it sings
I feel you
The joy it brings
Where heaven waits
Those golden gates
And back again
You take me to
And lead me through oblivion
This is the morning of our love
It's just the dawning of our love
I feel you
Your precious soul
And I am whole
I feel you
Your rising sun
My kingdom comes
I feel you
Each move you make
I feel you
Each breath you take
Where angels sing
And spread their wings
My love's on high
You take me home
To glory's throne
By and by
This is the morning of our love
It's just the dawning of our love"
I Like It	https://www.allthelyrics.com/lyrics/depeche_mode/i_like_it-lyrics-46355.html	Album: A Broken Frame	"I like it, I like it
I like the way you run your fingers through my hair
And I love the way you tickle my chin
And I like the way you let yourself in when your mommy's not there
I like it, I like it
I like the things you say and all the things you do
And I like the way you straighten my tie
And I like the way you're winking your eye
And I know I like you
And I know I like you
Do that again
You're driving me insane
Kiss me once more
That's another thing I like you for
I like it, I like it
I like the funny feelings when I'm with you
And I like you more with every day
And I like to always hearing you say you're liking it too
You're liking it too
Do that again
You're driving me insane
Kiss me once more
That's another thing I like you for
I like it, I like it
I like the funny feelings when I'm with you
With every day
And I like to always hearing you say you're liking it too
You're liking it too
Whoa, I like it
Are you liking it too?"
I Promise You I Will	https://www.allthelyrics.com/lyrics/depeche_mode/i_promise_you_i_will-lyrics-515864.html	-	"if you need a friend
don't look to a stranger
you know in the end
i'll always be there
and when you're in doubt
and when you're in danger
take a look all around
and i'll be there
im sorry, but im just thinking of the right words to say
(i promise you)
i know they don't sound the way i planned them to be
(i promise you)
but if u wait around the world, i'll make you fall for me
(i promise you)
i promise you, i promise you i will
when your day is through
and so is your temper
you know that to do
i'll always be there
sometimes if i shout
it's not quite intended
these words just come out
with no cross to bear
im sorry, but im just thinking of the right words to say
(i promise you)
i know they don't sound the way i planned them to be
(i promise you)
but if u wait around the world, i'll make you fall for me
(i promise you)
i promise you, i promise you
im sorry, but im just thinking of the right words to say
(i promise you)
i know they don't sound the way i planned them to be
(i promise you)
but if i have to walk the world, and make you fall for me
(i promise you)
i promise you, i promise you i will
i gotta tell ya
i need to tell ya
i've got to tell ya
i gotta tell ya
im sorry, but im just thinking of the right words to say
(i promise you)
i know they don't sound the way i planned them to be
(i promise you)
but if u wait around the world, i'll make you fall for me
(i promise you)
i promise you, i promise you
im sorry, but im just thinking of the right words to say
(i promise you)
i know they don't sound the way i planned them to be
(i promise you)
but if i have to walk the world, and make you fall for me
(i promise you)
i promise you, i promise you i will
i will
i will"
I Sometimes Wish I Was Dead	https://www.allthelyrics.com/lyrics/depeche_mode/i_sometimes_wish_i_was_dead-lyrics-46360.html	Album: A Broken Frame	"New sound all around
You can hear it too
Getting hot, never stop
Just for me and you
Playing on my radio and saying that you had to go
New day turn away
Wipe away the tear
New night, feel right
Knowing that you're here
Dancing with you all the time, and don't you think that it's a crime
Back street never meet
Never say goodbye
I know where you go
But I don't know why
You say that it's from above, and I say this is modern love"
I Want You Now	https://www.allthelyrics.com/lyrics/depeche_mode/i_want_you_now-lyrics-46489.html	Album: 101	"I want you now
Tomorrow won't do
There's a yearning inside
And it's showing through
Reach out your hands
And accept my love
We've waited for too long
Enough is enough
I want you now
My heart is aching
My body is burning
My hands are shaking
My head is turning
You understand
It's so easy to choose
We've got time to kill
We've got nothing to lose
I want you now
And I don't mean to sound
Like one of the boys
That's now what I'm trying to do
I don't want to be
Like one of the boys
I just want you now
Because I've got a love
A love that won't wait
A love that is growing
And it's getting late
Do you know what it means
To be left this way
When everyone's gone
And the feelings they stay
I want you now"
Ice Machine	https://www.allthelyrics.com/lyrics/depeche_mode/ice_machine-lyrics-46359.html	Album: A Broken Frame	"Running through my head secretly
The shouts of the boys in the factory
I ring you on the telephone silently
Like blood, like the wine in the darkroom scene
The darkroom scene
Darkroom scene
A letter
Once composed
Seven years long and as tall as a tree
Reading
On the wall
Emissions, efficiency
Efficiency
Efficiency
Resurrect
As a feeling
On my window
Of a past reunion
Resurrect
As a feeling
On my window
Of a past reunion
Vision
Of a picture
Like the city
And the air we breathe
The air we breathe
Air we breathe
She stood beside me once again
I knew her face
We met before in the street
Recalling all the children dancing at our feet
The dancing feet, dancing feet"
If You Want	https://www.allthelyrics.com/lyrics/depeche_mode/if_you_want-lyrics-46362.html	Album: Black Celebration	"Working week's come to its end
Party time is here again
Everyone can come if they want to
If you want to be with me
If you want to be with me
You can come with me if you want to
Exercise your basic right
We could build a building site
From the bricks of shame is built the hope
If you want to be with me
If you want to be with me
Even though you may still not want to
Let tomorrow and today
Bring a life of ecstacy
Wipe away your tears of confusion
If you want to be with me
If you want to be with me
You can come with me if you want to
Even though you still may not want to"
In A Manner Of Speaking	https://www.allthelyrics.com/lyrics/depeche_mode/in_a_manner_of_speaking-lyrics-440724.html	Album: Speak Spell	"In a manner of speaking
I just want to say
That I could never forget the way
You told me everything
By saying nothing
In a manner of speaking
I don't understand
How love in silence becomes reprimand
But the way I feel about you
Is beyond words
Oh give me the words
Give me the words
That tell me nothing
Oh give me the words
Give me the words
That tell me everything
In a manner of speaking
Semantics won't do
In this life that we live
We only make do
And the way that we feel
Might have to be sacrificed
So in a manner of speaking
I just want to say
That like you I should find a way
To tell you everything
By saying nothing
Oh give me the words
Give me the words
That tell me nothing
Oh give me the words
Give me the words
Give me the words
Give me the words
Give me the words"
In Chains	https://www.allthelyrics.com/lyrics/depeche_mode/in_chains-lyrics-1306081.html	Album: Sounds Of The Universe	"The way you move
Has got me yearning
The way you move
Has left me burning
I know you know what you're doing to me
I know my hands will never be free
I know what it's like to be
In chains
The way you move
Is meant to haunt me
The way you move
To tempt and taunt me
I know you knew on the day you were born
I know somehow I should've been warned
I know I walk every midnight to dawn
In Chains
In chains, I'm in chains
In chains, I'm in chains
You've got me dying for you
Its you that I'm living through
You've got me praying to you
Saying to you anything you want me to
You've got me reaching for you
My souls beseeching me too
You've got me singing to you
Bringing to you anything you ask me to
The way you move
Is mesmerizing
The way you move
Is hypnotizing
I know I crumble when you are around
Start to mumble a bit of a false sound
Straggle, stumble, shackled and bound
In chains
In chains, I'm in chains
In chains, I'm in chains
You've got me dying for you
Its you that I'm living through
You've got me praying to you
Saying to you anything you want me to
You've got me reaching for you
My souls beseeching me too
You've got me singing to you
Bringing to you anything you ask me to
I'm in chains
In chains, I'm in chains
In chains, I'm in chains
In chains, I'm in chains"
In Sympathy	https://www.allthelyrics.com/lyrics/depeche_mode/in_sympathy-lyrics-1306085.html	Album: Sounds Of The Universe	"They're almost falling over you
Why don't they call a truce
What ever they are trying to do
Its of little use
They're drowning you in compliments
Trying to furnish proof
Although they speak with eloquence
There is little truth
You're bright, you're strong, you know the right from wrong
At least to some degree
You're wise, you're tough, you've heard their lies enough
You smile in sympathy
I'm watching your serenity
The way your so transense
The tidiest absurdities
Your patience never ends
And as the night begins to fade
Your heading for the door
Followed by sad parade
Your on your own once more
You're bright, you're strong, you know the right from wrong
At least to some degree
You're wise, you're tough, you've heard their lies enough
You smile in sympathy
You're bright, you're strong, you know the right from wrong
At least to some degree
You're wise, you're tough, you've heard their lies enough
You smile in sympathy"
In Your Memory	https://www.allthelyrics.com/lyrics/depeche_mode/in_your_memory-lyrics-46380.html	Album: A Broken Frame	"Put up the barriers
Shut down your senses
Cover up with all of your pretences
See no evil
Your eyes are blunted
We are the hunters
We are the hunted
Place it in your memory
Leave it in your past
But don't forget
Taking a tumble
I'm taking a dive
Sometimes I stumble when my mind's made up
Reaction levels
Seem strangely muted
Ordinary acts of fun have been diluted
Place it in your memory
Leave it in your past
But don't forget"
In Your Room	https://www.allthelyrics.com/lyrics/depeche_mode/in_your_room-lyrics-46526.html	Album: The Singles 86>98	"In your room
Where time stands still
Or moves at your will
Will you let the morning come soon
Or will you leave me lying here
In your favourite darkness
Your favourite half-light
Your favourite consciousness
Your favourite slave
In your room
Where souls disappear
Only you exist here
Will you lead me to your armchair
Or leave me lying here
Your favourite innocence
Your favourite prize
Your favourite smile
Your favourite slave
I'm hanging on your words
Living on your breath
Feeling with your skin
Will I always be here
In your room
Your burning eyes
Cause flames to arise
Will you let the fire die down soon
Or will I always be here
Your favourite passion
Your favourite game
Your favourite mirror
Your favourite slave
I'm hanging on your words
Living on your breath
Feeling with your skin
Will I always be here
Will I always be here"
Insight	https://www.allthelyrics.com/lyrics/depeche_mode/insight-lyrics-46537.html	Album: Disc 1	"This is an insight
Into my life
This is a strange flight
I'm taking
My true will
Carries me along
This is a soul dance
Embracing me
This is the first chance
To put things right
Moving on
Guided by the light
And the spirit of love
Is rising within me
Talking to you now
Telling you clearly
The fire still burns
Wisdom of ages
Rush over me
Heighten my senses
Enlighten me
Lead me on
Eternally
And the spirit of love
Is rising within me
Talking to you now
Telling you clearly
The fire still burns
I'm talking to you now
The fire still burns
Whatever you do now
You've got to give love
The world still turns
I'm talking to you now"
It Doesn't Matter	https://www.allthelyrics.com/lyrics/depeche_mode/it_doesnt_matter-lyrics-46456.html	Album: Black Celebration	"As I lay here with you
The shame lies with us
We talk of love and trust
That doesn't matter
Though we may be the last in the world
We feel like pioneers
Telling hopes and fears
To one another
And oh what a feeling
Inside of me
It might last for an hour
Wounds aren't healing
Inside of me
Though it feels good now
I know it's only for now
The feeling is intense
You grip me with your eyes
And then I realise
It doesn't matter"
It's Called A Heart	https://www.allthelyrics.com/lyrics/depeche_mode/its_called_a_heart-lyrics-46364.html	Album: The Singles 81>85	"There's something beating here inside my body
And it's called a heart
You know how easy it is
To tear it apart
If I lend it to you
Will you keep it safe for me
I'll lend it to you
If you treat it tenderly
There's something beating here inside my body
And it's called a heart
There's a sun shining in the sky
But that's not the reason why
I'm feeling warm inside
The answer isn't classified, it's my heart
From the moment I started
I tried to be goodhearted
Yes I tried my best
And more or less
I spoke from my heart
There's a lot to be learnt
And you learn when you heart gets burnt
Hearts could never be owned
Hearts only come on loan
If I want it back
I will take it back, I'll take my heart
But I will try my best and more or less
I will speak from my heart
Yes I will speak from my heart
Speak from my heart"
It's No Good	https://www.allthelyrics.com/lyrics/depeche_mode/its_no_good-lyrics-46543.html	Album: The Singles 86>98	"Im going to take my timeI have all the time in the world
To make you mine
It is written in the stars above
The gods decree
Youll be right here by my side
Right next to me
You can run, but you can not hide
Dont say you want me
Dont say you need me
Dont say you love me
Its understood
Dont say youre happy
Out there without me
I know you cant be
`Cause its no good
Ill be fine
Ill be be waiting patiently
Till you see the signs
And come running to my open arms
When will you realize
Do we have to wait till our worlds collide
Open up your eyes
You cant turn back the tide
Dont say you want me
Dont say you need me
Dont say you love me
Its understood
Dont say youre happy
Out there without me
I know you cant be
`Cause its no good
Im going to take my timeI have all the time in the world
To make you mine
It is written in the stars above"
Jezebel	https://www.allthelyrics.com/lyrics/depeche_mode/jezebel-lyrics-1306090.html	Album: Sounds Of The Universe	"They call you Jezebel
Whenever we walk in
You're going straight to hell
For wanted acts of sin - they say,
And that I'll have to pay
But I need you just this way
They call you Jezebel
For what you like to wear
You're morally unwell
They say you never care for me
But what the fail to see is that your games are the key
Open their eyes to the beauty
Open their hearts to the fun
Open their minds to the idea that you don't own someone
They call you Jezebel
Whenever men walk by
They say that they can tell
The longing in your eyes is real
And how you really feel
But they can't see your appeal
Jezebel"
Judas	https://www.allthelyrics.com/lyrics/depeche_mode/judas-lyrics-46528.html	Album: Ultra	"Is simplicity best
Or simply the easiest
The narrowest path
Is always the holiest
So walk on barefoot for me
Suffer some misery
If you want my love
If you want my love
Man will survive
The harshest conditions
And stay alive
Through difficult decisions
So make up your mind for me
Walk the line for me
If you want my love
If you want my love
Idle talk
And hollow promises
Cheating Judases
Doubting Thomases
Don't just stand there and shout it
Do something about it
You can fulfill
Your wildest ambitions
And I'm sure you will
Lose your inhibitions
So open yourself for me
Risk your health for me
If you want my love
If you want my love
If you want my love
If you want my love"
Just Can't Get Enough	https://www.allthelyrics.com/lyrics/depeche_mode/just_cant_get_enough-lyrics-46388.html	Album: The Singles 81>85	"When I'm with you baby
I go out of my head
And I just can't get enough
And I just can't get enough
All the things you do to me
And everything you said
I just can't get enough
I just can't get enough
We slip and slide as we fall in love
And I just can't seem to get enough of
We walk together
We're walking down the street
And I just can't get enough
And I just can't get enough
Every time I think of you
I know we have to meet
And I just can't get enough
I just can't get enough
It's getting hotter
It's a burning love
And I just can't seem to get enough of
And when it rains
You're shining down for me
And I just can't get enough
And I just can't get enough
Just like a rainbow
You know you set me free
And I just can't get enough
And I just can't get enough
You're like an angel
And you give me your love
And I just can't seem to get enough of"
Ka-ching	https://www.allthelyrics.com/lyrics/depeche_mode/kaching-lyrics-127641.html	-	"""Ka-Ching""
We live in a greedy little world--
that teaches every little boy and girl
To earn as much as they can possibly--
then turn around and
Spend it foolishly
We've created us a credit card mess
We spend the money we don't possess
Our religion is to go and blow it all
So it's shoppin' every Sunday at the mall
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Chorus:]
Can you hear it ring
It makes you wanna sing
It's such a beautiful thing--Ka-ching!
Lots of diamond rings
The happiness it brings
You'll live like a king
With lots of money and things
When you're broke go and get a loan
Take out another mortgage on your home
Consolidate so you can afford
To go and spend some more when
you get bored
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Repeat Chorus]
Let's swing
Dig deeper in your pocket
Oh, yeah, ha
Come on I know you've got it
Dig deeper in your wallet
Oh
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Repeat Chorus]
Can you hear it ring
It makes you wanna sing
You'll live like a king
With lots of money and things
Ka-ching!"
Ka-ching - Shania Twain	https://www.allthelyrics.com/lyrics/depeche_mode/kaching_shania_twain-lyrics-127642.html	-	"""Ka-Ching""
We live in a greedy little world--
that teaches every little boy and girl
To earn as much as they can possibly--
then turn around and
Spend it foolishly
We've created us a credit card mess
We spend the money we don't possess
Our religion is to go and blow it all
So it's shoppin' every Sunday at the mall
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Chorus:]
Can you hear it ring
It makes you wanna sing
It's such a beautiful thing--Ka-ching!
Lots of diamond rings
The happiness it brings
You'll live like a king
With lots of money and things
When you're broke go and get a loan
Take out another mortgage on your home
Consolidate so you can afford
To go and spend some more when
you get bored
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Repeat Chorus]
Let's swing
Dig deeper in your pocket
Oh, yeah, ha
Come on I know you've got it
Dig deeper in your wallet
Oh
All we ever want is more
A lot more than we had before
So take me to the nearest store
[Repeat Chorus]
Can you hear it ring
It makes you wanna sing
You'll live like a king
With lots of money and things
Ka-ching!"
Leave In Silence	https://www.allthelyrics.com/lyrics/depeche_mode/leave_in_silence-lyrics-46419.html	Album: The Singles 81>85	"I've told myself so many times before
But this time I think I mean it for sure
We have reached a full stop
Nothing's going to save us from the big drop
Reached our natural conclusion
Outlived the illusion
I hate being in these situations
That call for diplomatic relations
If I only knew the answer
Or I thought we had a chance
Or I could stop this
I would stop this thing
From spreading like a cancer
What can I say
I don't want to play anymore
What can I say
I'm heading for the door
I can't stand this emotional violence
Leave in silence
Leave in silence
We've been running around in circles all year
Doing this and that and getting nowhere
This will be the last time
I think I said that last time
If I only had a potion
Some magical lotion
That could stop this
I would set the wheels in motion"
Lie To Me	https://www.allthelyrics.com/lyrics/depeche_mode/lie_to_me-lyrics-46462.html	Album: Black Celebration	"Come on and lay with me
Come on and lie to me
Tell me you love me
Say I'm the only one
Experiences have a lasting impression
But words once spoken
Don't mean a lot now
Belief is the way
The way of the innocent
And when I say innocent
I should say naive
So lie to me
But do it with sincerity
Make me listen
Just for a minute
Make me think
There's some truth in it
Promises made for convenience
Aren't necessarily
What we need
Truth is a word
That's lost its meaning
The truth has become
Merely half-truth
So lie to me
Like they do it in the factory
Make me think
That at the end of the day
Some great reward
Will be coming my way"
Light	https://www.allthelyrics.com/lyrics/depeche_mode/light-lyrics-1307336.html	Album: Sounds Of The Universe	"Take my hand
And walk in the light
Understand, there's a fire to ignite
You know we have a responsibility
It's true we've been chosen
And now we have the possibility
Of melting what's frozen
Walk with me with the rapture inside
Can't you see it's not our place to decide
You know we have to make a case for love
It's more of a duty
It's clear we have a mission from above
A mission of beauty
You know I wouldn't lie to you
What would I achieve by that
It's more than I would try to do
These are the facts
Take your place here
With love in your heart
Just embrace what you've known from the start
We are fulfilling our only destiny
The angels have spoken
And all the gods in the universe agree
The spell can't be broken"
Little 15	https://www.allthelyrics.com/lyrics/depeche_mode/little_15-lyrics-46494.html	Album: 101	"Little fifteen
You help her forget
The world outside
You're not part of it yet
And if you could drive
You could drive her away
To a happier place
To a happier day
That exists in your mind
And in your smile
She could escape there
Just for a while
Little fifteen
Little fifteen
Why take the smooth with the rough
When things run smooth
It's already more than enough
She knows your mind
Is not yet in league
With the rest of the world
And its little intrigues
Do you understand
Do you know what she means
As time goes by
And when you've seen what she's seen
you will
Little fifteen
Little fifteen
Why does she have to defend
Her feelings inside
Why pretend
She's not had a life
A life of near misses
Now all that she wants
Is three little wishes
She wants to see with your eyes
She wants to smile with your smile
She wants a nice surprise
Every once in a while
She wants to see with your eyes
She wants to smile with your smile
She wants a nice surprise
Every once in a while
Little fifteen"
Little Soul	https://www.allthelyrics.com/lyrics/depeche_mode/little_soul-lyrics-1306084.html	Album: Sounds Of The Universe	"My little light
Is going to shine
Shine out so bright
And illuminate your mind
My little soul
Will leave a footprint
This little voice
Is going to sing
I have no choice
It will infinitely ring
My little soul
Will leave a footprint
I'm channeling the universe
It's focusing its love inside of me
A Singularity
My little words
Are going to sting
Haven't you heard
The pain and joy they bring
My little soul
Will leave a footprint
I'm channeling the universe
It's focusing its love inside of me
A singularity
Your little eyes
They're going to see
I can't disguise
The beauty inside me
My little soul
Will leave a footprint"
Love, In Itself	https://www.allthelyrics.com/lyrics/depeche_mode/love_in_itself-lyrics-46438.html	Album: The Singles 81>85	"All of these insurmountable tasks
That lay before me
All of the firsts
And the definite lasts
That lay in store for me
There was a time
When all on my mind was love
Now I find
That most of the time
Love's not enough
In itself
Consequently
I've a tendency
To be unhappy, you see
The thoughts in my head
All the words that were said
All the blues and the reds
Get to me
All of the absurdities
That lay before us
All of the doubts
And the uncertainties
That lay in store for us"
Master And Servant	https://www.allthelyrics.com/lyrics/depeche_mode/master_and_servant-lyrics-46446.html	Album: The Singles 81>85	"There's a new game
We like to play you see
A game with added reality
You treat me like a dog
Get me down on my knees
We call it master and servant
We call it master and servant
It's a lot like life
This play between the sheets
With you on top and me underneath
Forget all about equality
Let's play master and servant
Let's play master and servant
It's a lot like life
And that's what's appealing
If you despise that throwaway feeling
From disposable fun
Then this is the one
Domination's the name of the game
In bed or in life
They're both just the same
Except in one you're fulfilled
At the end of the day
Let's play master and servant
Let's play master and servant
Let's play master and servant
Come on master and servant"
